"name","ID","link","recommend","liked","disliked","experience","comment"
"Планшет HUAWEI MediaPad M5 Lite 8 32GB LTE Space Grey","8b99e71b5186cfadba2d4a5af4337e8e","https://hotline.ua/ua/computer-planshety/huawei-mediapad-m5-lite-8-32gb-lte-space-grey/","рекомендує цей товар","цветовой колорит,великолепный дизайн,быстрый и удобный в работе,мощный аккумулятор","недостатков не нашёл","кілька днів","Несколько лет пользуюсь смартфоном этой фирмы и вот решил приобрести планшет,эта модель можно сказать универсальная,подходит для любых задач,музыка,видео,игры,поддерживает wifi 5 ГГц,сим карту,оперативной памяти 3 Gb и 32 Gb встроенной,а если для вас маловато,то имеется дополнительный слот,поддерживающий до 128 gb дополнительной,установлен а последняя версия Андроид 9.1,понравилась отличная техподдержка на сайте HUAWEI,пользуюсь планшетом несколько дней,а впечатлений море,очень доволен покупкой!"
"Планшет HUAWEI MediaPad T3 10 16GB Wi-Fi Gray (53018520, 53010NSW)","804d2213108a246aa934b51ae55ab14d","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-10-16gb-wi-fi-gray/","рекомендує цей товар","Цена/качество, материалы корпуса, достойная начинка для бюджетникам, большой и сочный дисплей, производительность","аккумялятор после года жесткой експлуатации (зарядка планшета и одновременно работа на нём) очень медленно заряжается за ночь 70-80%, и быстро разряжается","рік і більше","Покупал на подарок матери ей очень понравился. Сам пару дней тестировал очень интересный вариант к приобретению, за эти же деньги получится взять с немного лучшими характеристиками китайца второго эшелона (no name) типа сигма Номи и тд долго ли они протянут.
Задумываюсь над покупкой и себе такого только версию с 4G.
Дешево и сердито"
"Планшет HUAWEI MediaPad T5 10 4/64GB LTE Black (53010LFH, 53010LFL, 53010NXL, 53010NXP)","db7b50df65a9fa4af92f670bb02241ff","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t5-10-464gb-lte-black/","рекомендує цей товар","Дизайн супер, очень ефектно","Пока не виявив","кілька днів","Планшет сподобався і дизайн просто клас динаміка роботи отлична"
"Планшет HUAWEI MediaPad T5 10 4/64GB LTE Black (53010LFH, 53010LFL, 53010NXL, 53010NXP)","db7b50df65a9fa4af92f670bb02241ff","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t5-10-464gb-lte-black/","рекомендує цей товар","Вопервых здесь с есть телефон и он видит 2джи(звонить по нему можно), понравился экран яркий сочный, программы летают, большое количество памяти тяжолые игры идут на средних настройках, отличный звук(есть басы","Не понравилось 1. здесь два динамика а не четыре! 2.очень слабая батарея(играть в игры только с зарядным или док станцией) 3.при запуске сим карту установи в хуавей зарегистрируйся подтверди регистрацию и аж потом тебе дадут темы плюс я дополнительно скачала темы и значки с плей макета другой лаунчер на него не устанавливается (чтобы установить другой нужно искать настройки по умолчанию) короче купили планшет и идите к веб мастеру настраивать","кілька годин","Сначала он мне очень не понравился а когда все настроили я от него в восторге!"
"Планшет HUAWEI MediaPad T5 10 3/32GB Wi-Fi Black","8c5f3953b29256f7ecedf92d3b72e4bf","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t5-10-332gb-wi-fi-black/","рекомендує цей товар","Пока нравится все","Не нашел","кілька тижнів","Купил на замену старому
Пока все нравится"
"Планшет HUAWEI MediaPad T5 10 3/32GB Wi-Fi Black","8c5f3953b29256f7ecedf92d3b72e4bf","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t5-10-332gb-wi-fi-black/","рекомендує цей товар","качество материалов и исполнения, дисплей, звук, автономность, скорость зарядки, цена, характеристики","камера могла быть и получше","кілька місяців",""
"Планшет HUAWEI MediaPad T3 7 3G 16GB Grey (53010ACN)","fdf7144911c991698d969b61e98c3b00","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-7-3g-16gb-grey/","рекомендує цей товар","Автономность, уверенность приёма 3G","Разрешение экрана","кілька місяців","Брал его вместе с 10"" Ассистентом, тоже с 3G, так вот у этого Хуавея приём мобильного интернета гораздо стабильней, не отваливается. Экран хорошего качества, но зернистость заметна. По скорости работы претензий нет, озу хватает. Юзает подросток, всюду с ним, и планшет показал себя достаточно крепким. пока живой, не смотря на падения."
"Планшет HUAWEI MediaPad M5 Lite 10 3/32GB Wi-Fi Space Grey (53010DHU, 53010DKA)","3ad62b3813f1e572cccefd162561d7fc","https://hotline.ua/ua/computer-planshety/huawei-mediapad-m5-lite-10-32gb-wi-fi-space-grey/","рекомендує цей товар","Всё","Всё работает отлично","кілька місяців","Отличный девайс. Честно- рекомендую всем. Зачем платить больше."
"Планшет HUAWEI MediaPad M5 Lite 10 3/32GB Wi-Fi Space Grey (53010DHU, 53010DKA)","3ad62b3813f1e572cccefd162561d7fc","https://hotline.ua/ua/computer-planshety/huawei-mediapad-m5-lite-10-32gb-wi-fi-space-grey/","рекомендує цей товар","Экран;.+ Звук;.+ Батарея;.+ Качество сборки","Для моих целей их нет","кілька тижнів","Брал планшет для чтения тех. документации. Для этой цели он подходит на все 100%.
Для просмотра видео тут все отлично, изображение и звук на высоте.
Игры меня не интересуют, поэтому этот аспект не проверял.
Камера для планшета мне, честно сказать, вообще не нужна, для этих целей есть телефон."
"Планшет HUAWEI MediaPad T5 10 3/32GB Wi-Fi Black","8c5f3953b29256f7ecedf92d3b72e4bf","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t5-10-332gb-wi-fi-black/","рекомендує цей товар","Тонкий, легкий, отличные углы обзора, шустрый, наличие детского режима","Слабые камеры","кілька днів","Купил планшет ребенку для просмотра мультиков и игр в детские игрушки. Для этих целей с головой! Экран отличный. Все показывает, звук для этой ценовой категории на уровне, притормаживаний нет и в помине. Для своих целей и за его стоимость просто класс."
"Планшет HUAWEI MediaPad M5 Lite 10 3/32GB Wi-Fi Space Grey (53010DHU, 53010DKA)","3ad62b3813f1e572cccefd162561d7fc","https://hotline.ua/ua/computer-planshety/huawei-mediapad-m5-lite-10-32gb-wi-fi-space-grey/","рекомендує цей товар","Якісний об'ємний звук, дивитись фільми одне задоволення. Гарний дизайн, не поганий екран. Хороший аккумулятор. USB tape-c, має mini jack для наушників","Планшет не для серйозних ігор. Камери могли б бути кращі. Кнопкі для гучності і блокування в не зручному місці","кілька тижнів","Загалом планшет бомба, виглядає дуже якісно і дорого. Працює нормально, для соцмереж, ютубу, фільмів, музики ідеальний варіант. Не для ігор, хто хоче грати докладайте і купуйте M5 або M5 Pro. 
Аккумулятор при високій загрузці працює весь день, навіть ще лишається запас 15-20%. При нормальному використанні два дні."
"Планшет HUAWEI MediaPad T3 10 16GB LTE Grey (53010NSX, 53018522)","18a338fd6fa6bfedc829c36fc26aa61b","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-96-lte-16gb-grey/","рекомендує цей товар","дизайн планшету класний.ціна доступна","все супер","кілька тижнів","купив синові він задоволений і я тоже"
"Планшет HUAWEI MediaPad M5 10 4/64GB Wi-Fi Space Grey","1a39de8d5a1d23d401004d039d8f30a6","https://hotline.ua/ua/computer-planshety/huawei-mediapad-m5-10-464gb-wi-fi-space-grey/","рекомендує цей товар","Девайс супер","Цена","кілька годин",""
"Планшет HUAWEI MediaPad T3 10 16GB Wi-Fi Gray (53018520, 53010NSW)","804d2213108a246aa934b51ae55ab14d","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-10-16gb-wi-fi-gray/","рекомендує цей товар","Отличная картинка, дизайн, тонкий, алюминиевый корпус, шустрый для серфа в интернете и просмотра видео","звук, но это решается наушниками, может хотелось немного большой емскости батареи","кілька днів",""
"Планшет HUAWEI MediaPad M5 Lite 10 3/32GB Wi-Fi Space Grey (53010DHU, 53010DKA)","3ad62b3813f1e572cccefd162561d7fc","https://hotline.ua/ua/computer-planshety/huawei-mediapad-m5-lite-10-32gb-wi-fi-space-grey/","рекомендує цей товар","Отличный планшет от Huawei.USB tape-c,ecть миниджек,неплохая ёмкость батареи","Mало аксессуаров","кілька тижнів","Поначалу присматривался к Huawei М3 lite 10,но плюсы М5 перевесили
У меня LTE версия"
"Планшет HUAWEI MediaPad T3 8 2/16GB LTE Gold","0e9d9fba4c01a0adb3064d670799b59b","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-8-lte-gold/","рекомендує цей товар","Дизайн-ничего лишнего .Скорость соответствует характеристикам.Оптимальный размер экрана-удобно читать и смотреть видео.Время работы около 8 часов - мобильный интернет,видео, почта...Камера вообще не главное в таких гаджетах. Она есть - ну и хорошо","Мало в наличии аксессуаров - стекло случайно нашёл, крепление планшета слабое-несколько раз выпал - разбил защитное стекло-не зря поставил","кілька місяців","За эту цену хороший гаджет.Долго выбирал модель, перещупал в магазинах все варианты, в основном бюджетные.Можно совершать звонки у меня модель KOB-L09. 7-дюймовый маловат экран,10-ка -великоват, да батарею быстро садит."
"Планшет HUAWEI MediaPad M3 Lite 10 4/64GB Wi-Fi Space Grey","f13f88e76224d7f62bffc3a6f78c1f3c","https://hotline.ua/ua/computer-planshety/huawei-mediapad-m3-lite-10-464gb-wi-fi-space-grey/","рекомендує цей товар","Очень хорошо лежит в руке. Приятные материалы к прикосновению. Хороший качественный екран. Громкие, качественные 4 динамика, которые правильно расположены. Хорошо ловит и держит ВайФай. Много оперративы и памяти. Хороший и грамотно скомпонованый планшет","Слабый процессор как для 2018г..Цена для такого процессора завышена","кілька годин","Сюда б хороший мощный процессор и планшет был бы супер."
"Планшет HUAWEI MediaPad M5 10 4/64GB Wi-Fi Space Grey","1a39de8d5a1d23d401004d039d8f30a6","https://hotline.ua/ua/computer-planshety/huawei-mediapad-m5-10-464gb-wi-fi-space-grey/","не рекомендує цей товар","начинка.— дисплей.— потддержка стилуса","цена","кілька годин","Кто любит Андроид для того отличный выбор. Huawei в последнее время делает очень хорошие гаджеты."
"Планшет HUAWEI MediaPad T3 8 2/16GB LTE Gray","e0d7cc630438c400c536330cbbc05f1d","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-8-lte-gray/","рекомендує цей товар","Купляли для дому, підкупив яскравий екран металевий корпус, андроїд 7 як за таку ціну. Планшет дуже подобається швидкий, добре тримає батарея, ігри також добре йдуть","Камера слабувата хоча в планшетах це не головне","кілька місяців",""
"Планшет HUAWEI MediaPad T3 7 Wi-Fi 8GB Grey (53018524)","6281b395ff299e472f3e364ccf08b88b","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-7-wi-fi-8g-grey/","рекомендує цей товар","Картинка дисплея, звук динамика. Здорово, что есть GPS и интернет работает намного быстрее, чем на некоторых мобильных. Батарея","Слабые камеры","кілька місяців","Покупал для ребенка 4ех лет. Остался очень доволен покупкой данного планшета. Большое количество запущенных приложений не влияет на скорость и качество работы этого устройства. Имеет стильный вид. При среднем использовании держит батарею два дня! Экраны видел и получше, но в гораздо более дорогих устройствах. Памяти достаточно для всего, что ребенку нужно. Постоянной памяти нужно добавлять. Отличный планшет для ребенка"
"Планшет HUAWEI MediaPad T3 10 16GB LTE Grey (53010NSX, 53018522)","18a338fd6fa6bfedc829c36fc26aa61b","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-96-lte-16gb-grey/","рекомендує цей товар","Достаточно шустрый при открытии умеренного количества приложений. Есть LTE","Не хватает оперативки","кілька місяців","Недорогой, шустрый и нормальный экран"
"Планшет HUAWEI MediaPad T3 8 2/16GB LTE Gold","0e9d9fba4c01a0adb3064d670799b59b","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-8-lte-gold/","рекомендує цей товар","Красивый, эргономичный, качественный экран, можно вставить карту памяти","Камеру хотелось бы получше, но та что есть - хорошая","кілька місяців","Меня устраивает полностью. Покупкой доволен. Рекомендую"
"Планшет HUAWEI MediaPad T3 10 16GB LTE Grey (53010NSX, 53018522)","18a338fd6fa6bfedc829c36fc26aa61b","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-96-lte-16gb-grey/","рекомендує цей товар","Понравилась: скорость работы интернета 4g,картинка дисплея,звук динамика.брал по акции с фирменным чехлом в подарок","Недостатков не выявил,все устраивает","кілька тижнів","Недорогой , качественный планшет с 4g"
"Планшет HUAWEI MediaPad T3 8 2/16GB Wi-Fi Gray","88f7dd42bffed5d4357b2a9ec5c1243b","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-8-16gb-wi-fi-gray/","рекомендує цей товар","Дуже крутий планшет за свої гроші..Сподобалась його автономність та швидкість роботи","Камера так собі, але це ж не фотоапарат","кілька днів",""
"Планшет HUAWEI MediaPad T3 8 2/16GB LTE Gold","0e9d9fba4c01a0adb3064d670799b59b","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-8-lte-gold/","рекомендує цей товар","Дизайн","Камера","рік і більше","Хороша якість,чіткий"
"Планшет HUAWEI MediaPad T3 10 16GB LTE Grey (53010NSX, 53018522)","18a338fd6fa6bfedc829c36fc26aa61b","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-96-lte-16gb-grey/","рекомендує цей товар","Остался очень доволен покупкой данного планшета. Имеет стильный вид; даже когда сразу открыто много приложений - работает безупречно. При среднем использовании держит батарею два дня! Памяти достаточно для всего, что мне было нужно","Нет такого что бы не понравилось. Очень удобен во всем","кілька тижнів","Искал планшет для работы: с 4g, большим дисплеем и нормальной батареей и конечно по адекватной цене. Сравнивал различные варианты и именно Huawei MediaPad стал превосходным для меня вариантом! Я владелец интернет магазина и мне всегда нужно держать связь с клиентами, обрабатывать заказы и тд. Именно этот гаджет помогает мне решать все эти задачи. Большое количество запущенных приложений не влияет на скорость и качество работы этого устройства. Когда мне пришлось поехать в командировку, планшет был со мной и смело выдержал все испытания. Батарея села аж через два дня умеренных нагрузок. Вообще откровенно и искренне я сильно доволен данным устройством и рекомендую всем! Отдельное спасибо сервису HotLine, благодаря которому я смог одновременно сравнить предложения нескольких магазинов и подобрать себе наилучшее место покупки!)"
"Планшет HUAWEI MediaPad T3 7 Wi-Fi 16GB Gold","445201ebac741c0c32136f91f51393f4","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-7-gold-53010acp/","рекомендує цей товар","Брал для того, чтоб в поездках смотреть кино, с этим справляется хорошо","Слабоват, если пытаться играть во что-то серьезней Angry Birds","кілька місяців","Бюджетный вариант для просмотра кино и ютуба"
"Планшет HUAWEI MediaPad T3 8 2/16GB LTE Gold","0e9d9fba4c01a0adb3064d670799b59b","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-8-lte-gold/","рекомендує цей товар","Хороший экран, система без особых провисаний, для веб серфинга и ютубчика вполне достаточно. красивый дизайн","батарея не фонтан, но в целом вполне достаточная","кілька тижнів","Отличный бюджетный вариант для домашнего использования"
"Планшет HUAWEI MediaPad T3 7 Wi-Fi 8GB Grey (53018524)","6281b395ff299e472f3e364ccf08b88b","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-7-wi-fi-8g-grey/","рекомендує цей товар","Чудовий дизайн, відносно малі рамки навколо дисплея. Яскравий екран, на сонці не тускніє. Непогана продуктивність як для його характеристик","Обєм вбудованої памяті - доступно приблизно 2.7 Gb що є дуже мало і постійно потрібно переносити програми на карту памяті ( і не всі програми переносяться)!.Відсутній датчик освітленості і як наслідок автоматичне регулювання яскравості дисплея (основний недолік для мене","кілька днів","Купував планшет в автомобіль як мультимедіа програвач та навігацію (а також пару сервісних програм). В цілому покупкою задоволений, про його недоліки знав коли купував і вважаю що за таку ціну (купив по акції за 2200 грн. 15.04.18р) він просто супер!"
"Планшет HUAWEI MediaPad T3 8 2/16GB Wi-Fi Gray","88f7dd42bffed5d4357b2a9ec5c1243b","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-8-16gb-wi-fi-gray/","рекомендує цей товар","Хорошо собран. Уже несколько раз падал - ничего не скрипит и ничего не отвалилось. Шустрый, никаких лагов и фризов","Хотелось бы аккумулятор потолще - дети садят в 0 за 3-4 часа рубилова в машинки и мультиков. Камера - мыло (но за такие деньги глупо рассчитывать на камеру получше","кілька тижнів","Купил детям игрушку. В целом все довольны. Машинки не тормозят, мультики крутятся, интернет не отваливается. Немного напрягает слабый аккумуляор (хотя, может быть дело в оптимизации и с обновлениями все станет лучше. Если нагрузить тяжёлой игрой - грэтся и быстро теряет заряд) камера так себе, но покупался не ради неё. Качественно собран - уже несколько раз падал и ничего не отвалилось. Работать на нем не пробовал. Смело рекомендую как игрушку для ребенка."
"Планшет HUAWEI MediaPad T3 10 16GB LTE Grey (53010NSX, 53018522)","18a338fd6fa6bfedc829c36fc26aa61b","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-96-lte-16gb-grey/","рекомендує цей товар","Размеры, разрешение экрана, долго держит зарядку","Цвет","кілька тижнів","Осталась довольна покупкой планшета HUAWEI. Отлично держит зарядку и он относительно небольшого размера, его удобно брать с собой, да и вообще комфортно держать в руках, в отличии от ""лопат"", которыми сейчас перенасыщен рынок. Жалко, что нет черного цвета, но и так выглядит вполне себе стильно. Здорово, что есть GPS и интернет работает намного быстрее, чем на некоторых мобильных."
"Планшет HUAWEI MediaPad X2 32GB (Gold)","01ab368c24bc632d656e7dfb8f260b7b","https://hotline.ua/ua/computer-planshety/huawei-mediapad-x2-32gb-gold/","рекомендує цей товар","Отличный девайс! Огромный экран, работает шустро, батарей держит сутки стабильно (при достаточно активном юзании аппарата). .Перед покупкой, как водится, перечитал кучу отзывов, выкурил с десяток форумов по обсуждению смарта-планшета и... не ошибся с выбором)).(для сравнения, до этого был старенький samsung galaxy note 2","Самый главный трабл - это СТЕКЛО на экране. Нигде внятной информации не нашел относительно того, какое стекло используется - ударопрочное или обычное (в одном из обзоров упоминалось что таки используется Gorilla Glass). Так вот - стекло самое ОБЫЧНОЕ и очень чувствительное к царапинам, через пару дней использования, появились микроцарапины, при том, что я старался с него ""пылинки сдувать"". .Поэтому всем тем, кто планирует приобретать аппарат, бесплатный совет - покупайте сразу же ударопрочное стекло (или на худой конец - пленку)..Еще к минусам можно отнести не до конца локализованную прошивку, но лично меня это не сильно напрягает, в крайнем случае, можно всегда перепрошить аппарат","кілька днів",""
