"name","ID","link","recommend","liked","disliked","experience","comment"
"Смартфон OPPO A53 4/64GB Black","e730464707bf8693e266f96789fa67d8","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a53-464gb-black/","не рекомендує цей товар","Дизайн, екран, автономність, ColorOS","Швидкодія системи, процесор, компромісна камера","кілька тижнів","Перший досвід використання ОРРО.

Потрібен був телефон бюджетного сегменту але я потрапив в цікавий проміжок часу коли нічого цікавого не було на ринку, а ціни почали рости.

У телефона приємний дизайн (це плюс) але при цьому він збирає всі відбитки і пил як тільки ти відкриваєш коробку (це мінус).
Екран досить приємний, зауважень до нього у мене нема.
Камера компромісна але для того щоб щось сфотографувати на пам'ять або відправити фото родичам - нормально.

Найбільше засмутила швидкодія системи. При не поганій оболонці ColorOS телефон в повсякденній роботі може підгальмовувати. За таку приємність дякуємо Snapdragon 460.

У підсумку цей телефон можна рекомендувати якщо потрібно взяти бюджетну модель дітям або старшому поколінню без зазіхань на ігрову приставку. І лише за умови якщо цей телефон коштує до 5 тисяч, а ще краще до 4,500 грн.

В іншому випадку, саме цю модель ОРРО не рекомендую до придбання."
"Смартфон OPPO A52 4/64GB Twilight Black","4e79cc5b92362a099b0911980f449c94","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a52-464gb-twilight-black/","рекомендує цей товар","Сканер лица, батарея держит 2 суток при обычном использовании, камера на твердую 4 , скорость телефона 5, заряжается телефон очень быстро. приятное звучание звука. качество изображения на высоте","отпечаток пальца на кнопке - прикольно, но не очень удобно..меню непривычное (на главном экране большую часть занимают часы и всего 8 доп значков)...габариты, искал телефон поменьше","кілька днів","Для меня - телефон отличный, хорошее соотношение цена-качество."
"Смартфон OPPO A12 3/32GB Black","78273d7a8a8dd3b18980f72daad2e57e","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a12-332gb-black/","рекомендує цей товар","Автономність, екран, фірмова оболонка, комплектація","За таку ціну не варто придиратись до чогось","кілька місяців","В цій ціновій категорії смартфон дуже хороший, може легко протриматись 2 дні якщо використовувати по потребам базовим, непоганий екран з хорошою контрастністю і яскравістю, дуже зручна оболонка фірмова, багато зручних фішок, телефон працює доволі швидко. В комплекті є силіконовий чохол. Камера для такого сегменту досить непогана, можна покращити якість вбудованими налаштуваннями, селфі камера теж цілком непогана. Можна пограти в нескладні ігри. Для невибагливих користувачі - чудовий вибір."
"Смартфон OPPO A73 4/128GB Navy Blue","65d02832e342b2e07a1b9ad9869e0a8f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a73-4128gb-navy-blue/","рекомендує цей товар","Шикарний дизайн і крута зарядка","Все супер","кілька тижнів","Користуюсь 2 тижні все круто. Приємно здивувала швидкість зарядки 1 година. Швидкий і стильний . Рекомендую"
"Смартфон OPPO Find X2 Pro 12/512GB Black","7b4d28c977a23eb7263462a6ae7199b8","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-find-x2-pro-12512gb-black/","рекомендує цей товар","Користуюсь вже від липня 2020-го! .Політ нормальний!.Чудова альтернатива с21 ультра та новому Ванпласу 9 про!.Х3 Про не раджу, бо в камерах стався даунгрейд","Ультраширик так і не підтягнули для рівня флагмана в нічному режимі!.але якшо в тебе прямі руки - то все ок","кілька місяців","Все вищеописане в подобаннях!"
"Смартфон OPPO A15 2/32GB Dynamic Black","7b0929ce48acc760380f0d11ac399d7c","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a15-232gb-dynamic-black/","рекомендує цей товар","Відмінна якість камери","Не виявлено","кілька місяців","Відмінна якість камери, дуже швидко заряджається. Плавний в роботі, як ненагружав працює відмінно!"
"Смартфон OPPO A91 8/128GB Black","8379b338eecf4e4090e3055f168a24c0","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a91-8128gb-black/","рекомендує цей товар","Камера, зручний, компактний","Не знайшла недоліки","кілька днів","Чудовий смартфон, сподобався своєю компактністю та швидкістю роботи. Для мене не менш важлива камера в смартфоні, тут вона чудова, навіть ввечері я отримала гарні знімки. Батарейку тримає день при моєму дуже активному використанні."
"Смартфон OPPO A52 4/64GB Twilight Black","4e79cc5b92362a099b0911980f449c94","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a52-464gb-twilight-black/","рекомендує цей товар","Автономность, камера","Пока все нравится","кілька місяців","В моей семье телефоны марки Oppo пользуются большой популярностью , хотела сделать мужу подарок на Новый год и остановилась на данной модели ! Камера отличная, телефон приятный в использовании, муж очень доволен! Соотношение цена качества! Рекомендуем !"
"Смартфон OPPO A91 8/128GB Blazing Blue","a4f0b73d3e30ffe0f9b4739fa8023763","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a91-8128gb-blazing-blue/","рекомендує цей товар","Дизайн, экран, цена качество. .Есть абсолютно все нужные функции. .Понравилось оформление - вид, особенность операцмонной системы, чем-то похоже blackberry, есть две быстрые боковые панели, есть быстрое включение видеокамеры и фонарика, рисованием по черному выключенному экрану, не включая телефон. Все понравилось","Нет","кілька днів",""
"Смартфон OPPO A73 4/128GB Navy Blue","65d02832e342b2e07a1b9ad9869e0a8f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a73-4128gb-navy-blue/","рекомендує цей товар","Понравился экран и его быстрая зарядка","Пока не обнаружил","кілька тижнів","Красивый яркий экран и очень быстрая зарядка"
"Смартфон OPPO A52 4/64GB Stream White","194889aa4d22e819cba676045346aba7","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a52-464gb-stream-white/","рекомендує цей товар","Дуже класний телефон, зручний, хороша чітка камера","","кілька місяців","Сам по собі телефон зручний, не важкий, містить 4gb пам'яті, що дуже мені класно, адже фоток в мене багато, камера гарно фотографує, зарядка тримається досить довгий час, має класний гучний динамік. В комплект йде зарядний пристрій"
"Смартфон OPPO A53 4/128GB Electric Black","aadff959f99b0185c54ff3a3035872ba","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a53-4128gb-electric-black/","рекомендує цей товар","Низкая цена по сравнению с аналогами..Очень приятный внешне аппарат..Интерфейс интуитивно понятный..Современная и мощная начинка..Ёмкая батарея..Комплектуется бампером","Пока нет","кілька годин","Аппарат порадовал как начинкой, так и ценой. Новинка на рынке и первая проба положительная, даже NFC есть за такую низкую цену, на чем другие производители экономят.
Аппарат пока в стадии настроек и синхронизации, но интерфейс интуитивно понятен и прост, а опыт эксплуатации покажет что и как."
"Смартфон OPPO A73 4/128GB Navy Blue","65d02832e342b2e07a1b9ad9869e0a8f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a73-4128gb-navy-blue/","рекомендує цей товар","Камера,дизайн,екран","Недоліків не знайшов","кілька тижнів","Сучасний дизайн, екран супер, amoled за ці кошти в інших брендів відсутні. Прошивка порадувала, мінімум зайвих програм, усі програми без зависань, камера більш ніж достатньо. Рекомендую!"
"Смартфон OPPO Reno 4 Pro 8/256GB Starry Night","92b158f0da23b0bc53de1278fea93697","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-reno-4-pro-8256gb-starry-night/","рекомендує цей товар","Дизайн,камера,швидкість зарядки","Не виявила","кілька тижнів","Телефон дуже класний.
Користуюсь більше місяця.Сміло можу порекомендувати його для покупки.Камера чудова-фото та відео виходять дуже круті,в комплекті швидкісна зарядка і чехол,все працює швидко нічого не висне.Смартфон має стильний дизайн і зручно лягає в руку."
"Смартфон OPPO A91 8/128GB Black","8379b338eecf4e4090e3055f168a24c0","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a91-8128gb-black/","рекомендує цей товар","Супер амолед, быстрая зарядка, комплектация, объем оперативной и встроенной памяти","Минусов не обнаружила","кілька місяців","купили в подарок мужу, который очередь очень довольный телефоном, спасибо :)"
"Смартфон OPPO Reno 4 Pro 8/256GB Galactic Blue","aebc44aa73d923d17899144c5342c26f","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-reno-4-pro-8256gb-galactic-blue/","рекомендує цей товар","Камера,дизайн","Недоліків не знайшла","кілька годин","Придбала смартфон по рекомендації експерта. Критерії були - це хороша камера та дизайн. На дану цінову політику камера одна з найкращих, дуже багато фішок,яких немає у інших брендів. Дизайн, легкий закруглений, в руці нічого не ріже. Батарея як і у всіх - доба. Рекомендую!!!"
"Смартфон OPPO Find X2 12/256GB Ocean Black","73ae7be4e81dcd7b51e3ef56a3f8ad04","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-find-x2-12256gb-ocean-black/","рекомендує цей товар","Загалом, чудовий телефон, якщо брати за акційною ціною. Влаштовує практично все, за виключенням енергоспоживання. Екран, камери, швидкість роботи","Оптимізація енергоспоживання. Можливо пофіксять у наступних оновленнях, оскільки при такій ємності батареї мало б вистачати більш ніж на добу","кілька тижнів",""
"Смартфон OPPO Reno3 Pro 12/256GB Midnight Black","909c45619c562db9a2355f7d1855cdb3","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-reno3-pro-12256gb-midnight-black/","рекомендує цей товар","Очень хороший телефон, быстрый, не нагревается от слова совсем, и зарядку держит полтора дня при активной работе","Все понравилось","кілька місяців",""
"Смартфон OPPO A31 4/64GB Lake Green","adc536b3dd9de992bbbec75cd6f98a41","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a31-464gb-lake-green/","рекомендує цей товар","Ещё в некоторых не разобрались сама функциях, так все отлично. Заряда хватает надолго, дня на три. рекомендую","Нет функции nfs, сама виновата","кілька місяців",""
"Смартфон OPPO A52 4/64GB Twilight Black","4e79cc5b92362a099b0911980f449c94","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a52-464gb-twilight-black/","не рекомендує цей товар","Звук батарея","Раскладка меню ,настроек и ид.дислей.сканер","кілька місяців","Не удобнейший сканер пальца ,все время он включается как в карман кладешь ..спустя два месяца лагать начал.Дисплей не так уж и хорош как его рекламировал мне консультант .
Единственные плюсы что я в нём увидел это только :батарея и звук и все .."
"Смартфон OPPO A5s 3/32GB Black","ba40fd1946b702d8eeacf16c7f1b9427","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a5s-332gb-black/","рекомендує цей товар","Батарея держится долго, хватает на 2 дня без активного использования, и на один с активным..Интерфейс красивый, очень удобный, без лагов и имеет много своих фишек.Камера ни разу не вылетала.Отлично ловит Wi-Fi в отличие от других смартфонов. Фейсайди работает даже в маске что в наших реалиях очень удобно","Качество съёмки желает лучшего.Сканер отпечатоков пальцев немного медленный .Глянцевый корпус","кілька місяців","Обновления приходят раз в 2-3 месяца
Тонкий и легкий
Использую 4 месяца проблем вообще не обнаружено, кроме того что Гугл ассистент не вызывается при заблокированом экране (Ок, Google)."
"Смартфон OPPO A5 2020 3/64GB Black","3414685ea6f3c4b9890a09ab893b1d3c","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a5-2020-364gb-black/","рекомендує цей товар","Все понравилось, кроме недостатка","После апдейта, глюк, при печати - сворачивание приложения в фон и выход на главный экран","кілька місяців","Что б понимать с чём я сравниваю, последних 3 года были
Meizu M5 Note 4/64
Nokia 7 3/32
Особых требований у меня нет, неплохая камера, автономность, быстрый интерфейс.
Итак, камера по качеству значительно превосходит Meizu, примерно как у Nokia, а там ""цейс"".
Автономность лучше, чем у обоих.
Очень напрягался при мысли, что уйду с ""Android One"", IMHO, лучшая оболочка.
Но все было хорошо и превосходно , до апдейта.
Не знаю, уж как это получить, но можно целый день печать в месенджерах и все ок, а другой раз, каждый символ или десяток введенных и тебя выкидывает на основной рабочий стол, при том, что приложение работает и в драфте часть твоего набранного текста. 
Проблема не с конкретным месенджерах, а со всеми, что использую (Telegram, Viber, Skype 4 Business, Webex) может наблюдаться и в других приложениях.
Но нет системы, потому даже не понятно как описать проблему и показать.
Я и правда доволен аппаратом, особенно батареей, использую жёстко, как положительный тест - это 6-7 часов в качестве навигатора Waze, без подзарядки и 20-40% может остаться, при максимальном ярком экране.
В обычный день, Nokia, мне хватало с 7 утра и до 6-7 вечера, этот же телефон , при активном использовании, ставлю на зарядку в час ночи и ещё 10-20%, если использовать неактивно, то думаю, до 2х суток дотянет.
Если ОРРО продолжит выпускать телефоны с такой автономностью и сбалансированной начинкой, думаю, что следующий тоже будет ОРРО."
"Смартфон OPPO A91 8/128GB Blazing Blue","a4f0b73d3e30ffe0f9b4739fa8023763","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a91-8128gb-blazing-blue/","рекомендує цей товар","Телефон удобен в руке, экран, минимализм, фото супер так же автоматика на камере норма работает, норма гарнитура стандартная. Зашла недавно android 10. Стабильность и качество связи","Разрешение видео съёмки не очень, непонятные лаги(очень редко","кілька місяців","Интересный телефон, самый раз кто ищет производительность и удобство в руке. Экран супер глаза не устают оно удовольствие, связь стабильная, оптимизация под процессор норма, зашла обнова android 10. Писать можно много, телефон стоит своих денег."
"Смартфон OPPO A31 4/64GB Fantasy White","dc39be593d0f434ec9b9838442e0f0d2","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a31-464gb-fantasy-white/","не рекомендує цей товар","Користуюсь тиждень. Перші враження були виключно позитивні. Працює швидко, виглядає як самсунг а30 або а50. Легко переніс всі дані з хуавея. Програмне забезпечення без багів. В цілому гарний телефон. Але","1. Відсутність NFC. Хоча це вже давно не диво..2. micro-usb. Хоча давно вже type-c скрізь..3. Так, жарко на вулиці, але я такого ще не бачив в жодному своєму телефоні, хоча були і дешевші. Перегрівся. Під час відео виклику у вайбер і хвилин 10-15 спілкування з'явилось повідомлення: ""телефон перегрівся і буде вимкнений. Не користуйтесь до тих пір, поки не охолоне"". І після цього все вимкнулось. Отаке","кілька днів",""
"Смартфон OPPO A5s 3/32GB Black","ba40fd1946b702d8eeacf16c7f1b9427","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a5s-332gb-black/","рекомендує цей товар","Экран не плох. Разговорный динамик и микрофон нареканий не вызывают. Сканер отп. пальца работает без проблем пока. Сеть ловит лучше моего ксяоми. По автономности тоже не худшие показатели. 3/32 вроде мало, но хватает - никаких глюков не было ещё","Глянцевая задняя крышка и надпись оппо - благополучно скрылись под чехлом ) Золотое обрамление над линзами камер и сканером. Камера так себе (ничего особо не ожидал за эту сумму, не хуже, чем у конкурентов","кілька тижнів","Куплен был человеку за 50. Пока все довольны, за цену в 3000 тел отличный."
"Смартфон OPPO A31 4/64GB Mystery Black","b53d0ecbe2710d85b3c4d4e198800411","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a31-464gb-mystery-black/","не рекомендує цей товар","Стандартный дизайн. Ничего выдающегося. Да, быстро заряжается. При среднем использовании заряда хватает на 2-3 дня","Тусклый экран. На улице в солнечную погоду вообще ничего не видно. Заявлена IPS матрица, но это далеко не она. Через месяц эксплуатации очень жалею, что поддался на уговоры продавца и купил это китайское недоразумение","кілька місяців",""
"Смартфон OPPO Reno3 Pro 12/256GB Midnight Black","909c45619c562db9a2355f7d1855cdb3","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-reno3-pro-12256gb-midnight-black/","рекомендує цей товар","Понравилась камера, звук, комплектация, производительность","в мессенджерах тяжело отправлять голосовые сообщения, не с первого раза срабатывает кнопка микрофон из-за изогнутого экрана, звук громкий но слышно верхний динамик всё же слабоват","кілька тижнів","Телефон произвёл на себя хорошее впечатление, плавная работа экрана, классный звук, комплект и его производительность, не удобно отвечать голосовым вводом, не с первого раза получается нажать на микрофон, т.к. находится на сгибе экрана, не сильно нагревается при игровом режиме, это очень порадовало и батарея в целом не плохо держит, кто хочет стильный и мощный, я рекомендую."
"Смартфон OPPO A52 4/64GB Twilight Black","4e79cc5b92362a099b0911980f449c94","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a52-464gb-twilight-black/","рекомендує цей товар","Автономність, Стереозвук","Немає навушників в комплекті","кілька місяців","Довго вагався який колір взяти, дизайн бомбезний. Придбав для роботи, шукав саме з великим аккумулятором. Автономність даного апарату на висоті, також порадувала наявність швидкої зарядки. Переглядати відео на ньому саме задоволення так як є стереозвук. Також сподобалось те, що сканер пальця в кнопці живлення то дуже зручно, не потрібно шукати нащупувати сканер на кришці. Трохи розчарувався бо в комплекті немає навушників, але то не суттєво."
"Смартфон OPPO Find X2 12/256GB Ocean Black","73ae7be4e81dcd7b51e3ef56a3f8ad04","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-find-x2-12256gb-ocean-black/","рекомендує цей товар","Міні огляд Oppo Find X2 pro! .Дуже витягнутий, можна користуватися однією рукою середньо- статистичної людини))).Екран - це найкраще, що є в цьому телефоні).QuadHd та 120 гц - без всяких напівмір (fhd 120 гц) просто шикарний!! .Профіль колірної температури екрану - кладіть зразу на Яскравий!!.Швидка зарядка - це друге найкраще, що є в цьому телефоні!.На ніч навіть немає сенсу класти заряджати!! .Тому що, телефон заряджається за 35 хв!!.Камери - дуже високий діапазон вибору зйомки фото!!.Тільки для різноманіття покладіть зразу GCam! Hdr фото та фото на передню камеру кращі виходять з GCam'ом!!.Швидкий, я б навіть сказав, блискавичний!!.Інтерфейс +- як miui виглядає, але без тупих глюків, як то є!!.Функцій просто достобіса, як і що забажаєш, то все тут можна знайти, навіть пошук є, і дуже адекватний!!!.Здається все","Отже, мінуси, але це поки що!!! Бо думаю, з часом пофіксять!!.Камера - а саме ультраширик!!.Ультраширик в х2 про - це основна камера в х2!!.Якість, як на мене храмає!!.І ще часто камера ловить бліки від сонця!!.Ті самі сенсори і оптика, що і в ОР8 про, але якось так!!!.Порівняно з останніми Айфонами та Самсом с20.І дуже дуже дуже суб'єктивщина, ---батарея!!!.Так - так, швидка зарядка вирішує, але все одно в сонячний день 4 години фото посадили батарею !!!.Все","кілька тижнів","Чудовий телефон за свої кровні!!
Беріть не пошкодуєте!!"
"Смартфон OPPO A5s 3/32GB Black","ba40fd1946b702d8eeacf16c7f1b9427","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a5s-332gb-black/","рекомендує цей товар","Дизайн, батарея, звук, камера","Не замітила","кілька тижнів","Придбала два смартфони дітям, як бюджетний варіант і поки що ми дуже задоволені. Камера робить гарні і чіткі фото і при активному користуванні батарея тримає до двох днів. Ціна і якість співпадають."
"Смартфон OPPO A5 2020 3/64GB Black","3414685ea6f3c4b9890a09ab893b1d3c","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a5-2020-364gb-black/","рекомендує цей товар","Звук, дизайн, аккумулятор","Можно 4гб оперативной памяти","кілька днів","Неплохой смарт, мне нравится. Пока все работает более чем достойно, особенно радует звук. Покупал не себе, а на подарок."
"Смартфон OPPO Reno3 Pro 12/256GB Midnight Black","909c45619c562db9a2355f7d1855cdb3","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-reno3-pro-12256gb-midnight-black/","рекомендує цей товар","камера (не флагман 2020, але на ціна/якість дуже добре); дизайн; ергономіка (добре лежить в руці); 256гб і 12гб озу; швидка зарядка","чохол в незрозумілу пупиришку і збирає сильно бруд в середині, навіть якщо до нього торакатись; хотілось би трошки кращу автономність; чомусь в оригіналі на кришкі присутні написи про мейд-ін та про утилізацію","кілька тижнів","в ігри не граю, тому 765g мені більш ніж достатньо та і в іграх він ніби має себе добре показувати. ПО стабільне і не було жодного глюка чи лага, але інтуітивно незрозумілі налаштування і не наскільки гнучке в плані налаштувань як miUI. Загалом, якщо брати те, що купив за поперднім замовленням за 15к, дуже задоволений телефоном."
"Смартфон OPPO Reno3 8/128GB Auroral Blue","f987c5e0116a11b46c6997c19aa99fac","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-reno3-8128gb-auroral-blue/","рекомендує цей товар","Камера, дизайн , очень удобный в руке, наушники в подарок","Все понравилось","кілька годин","Выбирал между samsung a 71 и Рино 3 , Рино оказался лучше по камере, памяти , стабилизации, + ко всему наушники за 2 к в подарок"
"Смартфон OPPO Reno3 Pro 12/256GB Midnight Black","909c45619c562db9a2355f7d1855cdb3","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-reno3-pro-12256gb-midnight-black/","не рекомендує цей товар","Качественное исполнение Изогнутый экран Стерео звук","Цена Чипсет","кілька днів","Oppo китайщина в тридорога, которая очень хочет выглядеть флагманом в непонятно каком сегменте. Смартфон на среднем чипсете. Ему цена 12 тыс. грн. макс. За эти деньги лучше взять Samsung S10 на Snapdragon 855, он намного быстрее, имеет влагозащиту, беспроводную зарядку, разъем 3.5 мм, камеры получше и солидный бренд."
"Смартфон OPPO A9 2020 4/128GB Marine Green","c0e3824258307bb08142c9b8a9ea79ce","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-a9-2020-4128gb-marine-green/","рекомендує цей товар","Автономность, камера, стерео звук, процессор","не обнаружил","кілька тижнів","Пользуюсь смартфоном чуть больше месяца. Нареканий нет. Порадовал АКБ на 5000mAh (живёт 2 дня), мощный процессор (работает шустро без тормозов). Удивила камера, не думал что за 7тыс грн будет хорошо снимать. У знакомых xiaomi note 8 pro и samsung A50, сравнивали по камерам так Oppo обоих обогнал по детализации и цветопередачи. Если с samsung не большая разница по фото то xiaomi сильно уступает (тестили и обычное фото и отдельно 64МП), в очередной раз убедился что количество пикселей в камере ничего не решает. Приятный объёмный стерео звук, громкий и не трещит на высокой громкости.
Приятный бонус, чехол в комплекте - плотный силиконовый и борты выступают за корпус! Кому нужен автономный и при этом современный смартфон советую"
"Смартфон OPPO Reno Z 4/128GB Aurora Purple","58550c64c35e712aa5595e89f68f74f1","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-reno-z-4128gb-aurora-purple/","рекомендує цей товар","Красивый дизайн,расцветка корпуса оригинальная.Комплектация","Нет тёмной темы,возможно в следующей прошивке будет.Не совсем понятно с версией,глобальная или нет.Регион только Россия.Украины нет.Язык только русский.Возможно добавят в дальнейшем","кілька тижнів","Очень хороший смартфон,аккумулятор держит долго.Экран отличный,яркий.Камера очень достойная,снимки отличного качества,особенно в ночном режиме.Комплектация просто супер.Отличный бампер,плёнка заводская хорошая,наушники играют очень даже неплохо.Звук динамиков тоже хороший,стерео.К покупке рекомендую!"
"Смартфон OPPO Reno2 Z 8/128GB Sky White","22f838a51ba05caad1b53da3d3e96de1","https://hotline.ua/ua/mobile-mobilnye-telefony-i-smartfony/oppo-reno2-z-8128gb-sky-white/","рекомендує цей товар","Тонкие рамки экрана, отсутствие челки, хорошая оптика","Недостатков не обнаружила","кілька тижнів","Работает круто. У него хороший экран,отлично держит батарею, шикарный дизайн, встроенный в экран сканер отпечатков пальцев. 4 камеры сзади, даже ночные съемка на 10 баллов!"
