"name","ID","link","recommend","liked","disliked","experience","comment"
"Планшет Lenovo Tab P11 TB-J606F 4/128GB Wi-Fi Slate Grey (ZA7R0041UA)","6120b48ec9e6bb9762b3c692286c911e","https://hotline.ua/ua/computer-planshety/lenovo-tab-p11-tb-j606f-4128gb-wi-fi-slate-grey-za7r0041ua/","рекомендує цей товар","Экран, звук, аккумуль","Отсутствие разъема под наушники","рік і більше","Лучший в категории цена/качество для серфинга в инете и просмотров фильмов. Экран отличный, а звук это вообще что то!"
"Планшет Apple iPad 10.2 2021 Wi-Fi 64GB Silver (MK2L3)","ff547904c8ffd1d3d46ebf6e394b3400","https://hotline.ua/ua/computer-planshety/apple-ipad-102-2021-wi-fi-64gb-silver-mk2l3/","рекомендує цей товар","Ціна, система, якість матеріалів","Екран має повітряний прошарок, що робить його не таким якісним","кілька місяців","Планшет за свою вартість просто ідеальний. Був куплений в офіційному магазині Apple в Італії одразу ж після виходу, від тоді ні разу не підвів. Планшет використовується для читання, навчання, малювання та іншого. Рекомендую!"
"Планшет Samsung Galaxy Tab S6 Lite 10.4 4/64GB LTE Gray (SM-P615NZAA)","80a3f596f3ca2e1e736e30472e50ff0d","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s6-lite-104-464gb-lte-gray-sm-p615nzaa/","рекомендує цей товар","хорошо собран.- приятные материалы.- стилус без батареек.- в комплекте дали чехол на магнитах.- долго живёт от батареи","слабый по качеству экран.- камеры низкого качества","рік і більше","Долго выбирал планшет ребёнку. Старый iPad совсем развалился и не тянет новые игры. И вообще, iOs стал раздражать. Искал на андройде. Пересмотрел гору обзоров, статей и т.п. Думал уже купить леново. Но.....самс как-то ближе к телу. Все телефоны самсунговские и телевизоры есть того же производителя. Всё присматривался к S5E. Но цена всё же высока. да и модель не свежая. А тут смотрю на то, чтобы планшета хватило на 3-5 лет. Выбор стал очевиден.
Сразу скажу - экран тут....., как говорят в Одессе - ""Не фонтан"". Углы обзора малы, яркость средняя, картинка не отличается сочностью. Звук, совсем другое дело. Громкий, чёткий, без хрипов на максималке. Перо, без батарейки. И это хорошо. Свою задачу выполняет. Ну не буду я махать в воздухе с криками - ""Левиоса"" и надеяться что что-то взлетит. Батарея - ещё рано говорить. Всего день пользуемся. В подарок дали фирменный чехол. Кстати, не плохой. держится на магнитах.
В челом, покупкой доволен. Дочь обрадовалась и это самое главное."
"Планшет-трансформер Microsoft Surface Pro 7+ Intel Core i7 Wi-Fi 16/256GB Silver (1NC-00003)","46e856fd765b70145de3727bc6c060f7","https://hotline.ua/ua/computer-planshety/microsoft-surface-pro-7plus-intel-core-i7-wifi-16256gb-silver-1nc-00003/","не рекомендує цей товар","Ті ж самі сильні сторони, як у будь-якого пристрою лінійки Surface: швидкий, дуже мобільний, зручне використання із стилусом","Занадто великі рамки, посередній час роботи. Зараз у цьому пристрої немає сенсу, адже вийшла восьма модель","кілька місяців",""
"Планшет HUAWEI MediaPad T3 10 16GB LTE Grey (53010NSX, 53018522)","18a338fd6fa6bfedc829c36fc26aa61b","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-96-lte-16gb-grey/","рекомендує цей товар","известный бренд, металлический корпус, невысокая цена, хорошее качество, может совершать звонки","мало памяти для установки приложений","рік і більше","Относительно дешевый 10 дюймовый планшет бюджетного уровня от известного бренда. Дисплей на базе IPS матрицы с HD разрешениеи и удовлетворительными углами обзора, имеет плохое олеофобное покрытие. Планшет построен на базе процессора Snapdragon 425. Имеет 2 ГБ оперативной памяти и 16 ГБ постоянной памяти. Также есть LTE модуль и с планшета можно совершать звонки в сотовой сети. Динамик один, качество звука терпимое."
"Планшет HUAWEI MediaPad T3 8 2/16GB LTE Gray","e0d7cc630438c400c536330cbbc05f1d","https://hotline.ua/ua/computer-planshety/huawei-mediapad-t3-8-lte-gray/","рекомендує цей товар","известный бренд, невысокая цена, нормальное качество, металлический корпус, может совершать и принимать звонки","слишком мало памяти","рік і більше","Недорогой 8 дюймовый планшет начального уровня от известного бренда. Имеет процессор Snapdragon 425, 2 ГБ оперативной памяти и 16 ГБ постоянной памяти и это слишком мало (приложения можно устанавливать только на внутреннюю память). Дисплей имеет IPS матрицу с HD разрешениеи и удовлетворительными углами обзора. Может совершать и принимать звонки. Динамик один, качество удовлетворрительное."
"Планшет Xiaomi Pad 5 6/128GB Pearl White","b0dbbc90113823160863aaa326db25e9","https://hotline.ua/ua/computer-planshety/xiaomi-pad-5-6128gb-pearl-white/","рекомендує цей товар","айпедовский"" дизайн это плюс.очень долго держит батарею.достаточно шустрый процессор.много всяких аксесуаров в продаже","вес - более пол кило держать в руках не очень приятно.IPS экран это может и не минус, но AMOLED был бы приятней.камера, традиционно для планшетов, ужасная. МОжно разве что фото документов делать","кілька місяців","По соотношению цена/качество на данный моент у Pad5 нет конкурентов. Нужно брать"
"Планшет Xiaomi Pad 5 6/128GB Pearl White","b0dbbc90113823160863aaa326db25e9","https://hotline.ua/ua/computer-planshety/xiaomi-pad-5-6128gb-pearl-white/","рекомендує цей товар","Очень шустрый, легкий, батарея держит долго","Прокрутка страниц лагает","кілька днів","Глобальная версия этого планшета стоит 490 долларов, китайская стоит 313 долларов. В китайской версии в коробке нет инструкции, зарядки и кабеля питания. Мне продали китайскую версию, перепрошитую глобальной прошивкой, за 420 долларов, в ней все работает."
"Планшет Apple iPad 10.2 Wi-Fi 32GB Gold (MW762)","7cff96c2a5df9eaf0fd9c2f65df5c703","https://hotline.ua/ua/computer-planshety/apple-ipad-102-wi-fi-32gb-gold-mw762/","рекомендує цей товар","Дуже якісна батарея, хороший екран, стабільна ОС, міцний корпус","Слабоватий вай фай, висока ціна, через декілька років після покупки ОС перестає оновлюватись, і не всі програми та ігри можна скачувати","рік і більше","Міцні планшети, рекомендую для покупки дітям, можуть витримати і падіння і інше велике навантаження"
"Планшет Pixus Sprint 2/16GB 3G Black","8693f2c6ffec64a71d64b177c54b367b","https://hotline.ua/ua/computer-planshety/huawei-sprint-216gb-3g-black/","рекомендує цей товар","Великий екран, батарея довго тримає","Такого немає","рік і більше","Для мультиків чи фільмів супер. Батарея довго тримає. За 2 роки активного використання ніяких поломок. Рекомендую!"
"Планшет Lenovo Tab P11 Plus 6/128GB LTE Slate Grey (ZA9L0127)","ed07f001b8fa565f390a312103642566","https://hotline.ua/ua/computer-planshety/lenovo-tab-p11-plus-6128gb-lte-slate-grey-za9l0127/","рекомендує цей товар","Дизайн.Время работы.Цветовая палитра при просмотре фото/видео.Качество звука - супер.Громкость - когда сидишь на складе и работает погрузочная техника, то можно услышать голоса в фильме","Камера - не для видео конференций, а для ""у всех есть и мы влепим себе","кілька місяців","Брал для просмотра видео + сёрфинга в интернете через LTE+Wi-Fi
Не было большого выбора планшетов с LTE, по этому этот был куплен, как один из самых дешёвых с большим экраном."
"Планшет Lenovo Tab P11 TB-J606F 4/128GB Wi-Fi Slate Grey (ZA7R0041UA)","6120b48ec9e6bb9762b3c692286c911e","https://hotline.ua/ua/computer-planshety/lenovo-tab-p11-tb-j606f-4128gb-wi-fi-slate-grey-za7r0041ua/","рекомендує цей товар","IPS + Отсутствие ШИМ, олефобка.Наличие дигитайзера, перо wacom-овское..Емкий аккумулятор","Отсутствие 3.5мм","кілька тижнів","У планшета вообще нету конкурентов в этой ценовой категории, лучшее предложение на рынке по цена-начинка (покупал на али, за 5к грн.) ;)
Корпус алюминиевый но практический не греется даже под нагрузкой. Акка хватает на долго, учитывая что производительность планшета на среднем уровне.
Камеры думал для красоты, но нет - на них можно что-то нетребовательное фоткать. Динамики не плохие, их 4.
В 11 андроиде, есть выключение-включение по времени и родительский контроль.
Так же есть режим - на подобие Windows, это же нужно было придумывать примитивную ОСь- которая намного проще винды, что бы через 11 версий вернутся к интерфейсу виндовса - rofl."
"Планшет HUAWEI MatePad T10s 3/64GB Wi-Fi Deepsea Blue (53011DTR)","d6651b77ef4624c719d286f62e32aa5f","https://hotline.ua/ua/computer-planshety/huawei-matepad-t10s-364gb-wi-fi-deepsea-blue-53011dtr/","рекомендує цей товар","Непогано як на таку ціну. Навіть здивував трохи","В моєму екземплярі є засвіти чорної заливки","кілька тижнів","Засвіти на чорному видно тільки при максимальній яркості та в повній темряві. У повсякденному використанні майже непомітно. Це так само, як з моніторами на іпс.
Відсутність Гугл сервісів взагалі великий плюс, а якщо потрібно щось чого нема в аппгелері, то є відомий форум з АПК файлами будь якої проги ;)
Здивувала батарея, я такого не очікував від 5100.
Куплявся для серфа перед сном, та серіальчики подивитись. Але вже довелось в ворді попрацювати, досить непогано крутить рабочі файли."
"Планшет HUAWEI MatePad T10s 3/64GB Wi-Fi Deepsea Blue (53011DTR)","d6651b77ef4624c719d286f62e32aa5f","https://hotline.ua/ua/computer-planshety/huawei-matepad-t10s-364gb-wi-fi-deepsea-blue-53011dtr/","рекомендує цей товар","Экран. Дизайн. Громкие стерео динамики известного брэнда. Автономность работы. Новая модель. Последний ведроид, с ежемесячными обновлениями. Отсутствие гугэл мусора! Отличный планшет до 6к. грн. Аналогов нет","Идеал","кілька місяців","Рекомендую к покупке для дома и семьи, для игр нужно подороже в районе от 10 к. грн."
"Планшет-трансформер Lenovo Tab P11 Pro TB-J706L 6/128GB LTE Slate Grey (Keyboard + Pen) (ZA7D0063PL)","156a7d0b8c570f483bc540a7db1875ef","https://hotline.ua/ua/computer-planshety/lenovo-tab-p11-pro-tb-j706l-6128gb-lte-slate-grey-keyboard-plus-pen-za7d0063pl/","рекомендує цей товар","Лучший планшет который использовал","Нет","кілька місяців","Очень долго выбирал между Apple Lenovo и Samsung но в после покупки ноутбука Lenovo Legion решил попробовать еще и планшет от них. Покупал планшет в комфи Первое что приятно удивило это комплект поставки чехол клавиатура стилус зарядка все сразу в коробке в apple только за старую клавиатуру без трекпада пришлось бы заплатить около 5 + за стилус 4. Очень яркий сочный дисплей не хуже ретины или супер амоледа самсунга. По поводу функционала и скорости работы все понравилось играть на нем очень приятно часто использую с GeForse Now вместе с геймпадом Xbox подключается без всяких проблем. Игры для андроида тоже летают. Теперь задумался о покупке Legion phone так сказать для полного комплекта."
"Планшет Samsung Galaxy Tab A 9.7 16GB LTE (White) SM-T555NZWA","080f00999ea6908b05cca73655876f7b","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a-9point7-16gb-lte-white-sm-t555nzwa/","рекомендує цей товар","бренд,ціна доступна,якість, сім карту можна ставити,екран 9,7 ,(1024x768), камера 5мп і2мп , блютуз 4,1","","рік і більше","парацює нормально хоч і старенький андроїд 5, присутній зарядний пристрій, в користуванні більше3 років ,гарантія, не возив ц сервіс тому що не потрібно"
"Планшет HUAWEI MatePad 11 Wi-Fi 6/128GB Matte Gray (53012FCW)","7e7511eceb63f42a721aa15f761ae0b6","https://hotline.ua/ua/computer-planshety/huawei-matepad-11-wi-fi-6128gb-matte-gray-53012fcw/","рекомендує цей товар","бистродействие, 120 гц екран, плавності роботи, приємний дизайн, наявність GPS, звук","відсутність SIM лотка, 3.5 jack, Google сервісів (опционально), батарея","кілька днів","Планшет впринципы чудовий, по співідношеню ціна і якість то взагалі супер, працює все чудово і плавно 120 гц відчувається і це супер, звук обалдений перший пленшит який бачу з таким звуком даже фільми з ним приємно дивитися, має вбудований GPS що його робить чудовим навігатором на 11 дюймах вулиці видно чудово, памяті хватає з головою, батарея тримає в середньому десь 6-7 год. Недостаків внього важливих я незнайшов да нема гугл сервісів, гнізда під наушники чи лотка під сім карту але це все легко вирішується"
"Планшет Blackview Tab 9 4/64GB Grey (6931548307068)","aead721360a3665c0d763fb6c6b7d565","https://hotline.ua/ua/computer-planshety/blackview-tab-9-464gb-grey/","рекомендує цей товар","Понравилось то что за эти характеристики просят не очень много денег. Хорошая комплектация, есть чехол, наушники, typeC разъем, две пленки наклеено - одна с лого, вторая защитная. Хороший звук. 2сим поддерживает. Проц норм, вроде в антуту 160к набирает. Экран норм, четкость хорошая","Быстро разбирают данную модель, ели нашел в наличии. В моем случае это гарантия в 6 мес","кілька годин","Кто ищет 10' планшет, то этот цена/характеристики просто огонь!"
"Планшет Blackview Tab 9 4/64GB Grey (6931548307068)","aead721360a3665c0d763fb6c6b7d565","https://hotline.ua/ua/computer-planshety/blackview-tab-9-464gb-grey/","рекомендує цей товар","Да практически всё понравилось, особенно цена. Аналогичные по производительности решения на MTK и Snapdragon стоят в 2-4 раза дороже","Звук конечно могли завезти получше. Он достойный, но домой, как говорится, писать не о чем. Блютус-колонка в помощь. Слабоватые камеры, но для видеозвонков и сканирования документов их хватает с головой. При хорошем освещении даже пейзажи получались, хотя это конечно извращение. Изредка после перезагрузки отпадает карта памяти, лечится повторной перезагрузкой","кілька місяців","5 месяцев, полёт нормальный. В комплекте очень достойный чехол и защитная плёнка. Хорошо тянет требовательные игры и все нисходящие задачи. В начале была завышена минимальная яркость, в обновлении, прилетевшем по воздуху, это пофиксили, сейчас оч комфортно юзать гаджет в темноте или полумраке. Батарея конечно там не 7480, аккьюбетери показывает около 7000 махов. Но даже при этом держит в среднем 15.5 часов активного экрана при одной вставленной симке и включенном WiFi. При выключенном экране тратит 0.5% заряда в час, что в теории даёт 8 дней. Cчитаю это очень достойным результатом. В целом агрегат рекомендую к покупке, за эти деньги у него конкурентов нет."
"Планшет Apple iPad 10.2 Wi-Fi 32GB Space Grey (MW742)","e15085ba1b669fd055b5b9a092e9858c","https://hotline.ua/ua/computer-planshety/apple-ipad-102-wi-fi-32gb-space-grey-mw742/","рекомендує цей товар","Швидкість роботи, бренд, дизайн , час роботи","Камера , ціна","кілька місяців","Найкращий бренд з високою якістю , ціна вище середнього , все працює немов літак , для домашніх потреб використовую . Гарантія ."
"Планшет Lenovo Tab M10 Plus FHD 4/128GB Wi-Fi Platinum Grey (ZA5T0090UA)","69e16f03196903a931f6d3bc1fbd8746","https://hotline.ua/ua/computer-planshety/lenovo-tab-m10-plus-fhd-4128gb-wi-fi-platinum-grey-za5t0090ua/","рекомендує цей товар","В общем почти все","При записи экрана с помощью экранного помощника не пишется звук видео, только с микрофона, качество получается ужасное","кілька місяців","Брал на замену ноуту для работы на дежурствах по ночам под единственную задачу - изучение немецкого, т.е Зум-конференции, Ю-тюб - видео, работа с гугл-документами, словари и переводчики. Все работает на ура. Очень удобен экранный помощник - делает скриншоты во время просмотра лекции. Видео 4К проигрывает нормально. Докупил влю-туз клаву и мышку, получилось не хуже ноута но в 3 раза легче по весу. Хотя как по мне не на каждый день, т.к. экран все-таки маловат."
"Планшет Blackview Tab 9 4/64GB Grey (6931548307068)","aead721360a3665c0d763fb6c6b7d565","https://hotline.ua/ua/computer-planshety/blackview-tab-9-464gb-grey/","рекомендує цей товар","Шустрый, емкая батарея, богатая комплектация (чехол, зарядка, otg-кабель, наушники","Нету","кілька днів","Отличный планшет для бабушки/мамы, папы и тд. Полазать по инету и посмотреть фильмы самое оно. Рекомендую"
"Планшет Lenovo Tab M7 2/32GB LTE Iron Grey (ZA570168UA)","43494fb2e550f89920cdd85e1e094a1a","https://hotline.ua/ua/computer-planshety/lenovo-tab-m7-232gb-lte-iron-grey-za570168ua/","рекомендує цей товар","Стоимость не высокая,.+наличие LTE,.+простенький дизайн,.+звук как для планшета нормальный","Не обнаружил","кілька місяців","Планшет на мой взгляд чисто для просмотра ютуба и общения по интернету, за свою стоимость искать недостатки в данном планшете смысла не вижу, экран и объём памяти не сильная сторона данного устройства."
"Планшет Xiaomi Mi Pad 4 4/64GB LTE Rose Gold","b49199e97c066ac549b40e29fb62c2bc","https://hotline.ua/ua/computer-planshety/xiaomi-mi-pad-4-464gb-lte-rose/","рекомендує цей товар","Планшетом пользуюсь года 2 . Все устраивает полностью . Дизайн , скорость работы , экран . Камерой не пользуюсь","Пока не прошился на Crdroid , батарею держал дольше","рік і більше","Впринципе все ок . Вот только бы узнать есть ли прошивка лучше чем Crdroid , по автономности , и вообще ."
"Планшет Blackview Tab 8 4/64GB LTE Grey (6931548306313)","a93fa5ea5104031be532ad7e77eb38f8","https://hotline.ua/ua/computer-planshety/blackview-tab-8-464gb-lte-grey/","не рекомендує цей товар","Единственный плюс это большой экран и неплохой звук. Все остальное ужасно","Все обзоры на Ютубе , продажное фуфло. Особенно про его быстродействие, подлагивает на каждом шагу. Планшет максимум для просмотра Ютубе, который тоже подлагивает на сворачивании. клавиатура, которая без русской раскладки. Гугл зависает. И т.д","кілька днів",""
"Планшет Hoozo X1001 Full HD 32Gb LTE Jet Silver","e1c306db441a4c98a998718d36cfbce8","https://hotline.ua/ua/computer-planshety/hoozo-x1001-full-hd-32gb-lte-jet-silver/","рекомендує цей товар","Емкая батарея.Отличный экран.Качество и громкость звука.Качество сборки","","рік і більше","Выбирал планшет для серфинга в интернете, просмотра ютуба и как читалку.
Внешний вид на отлично, батарею держит хорошо.
Экран очень четкий, удобно читать."
"Планшет Lenovo Tab M10 Plus FHD 4/64GB LTE Platinum Grey (ZA5V0080UA)","9ee0d46e05093a528bf463cba450b62c","https://hotline.ua/ua/computer-planshety/lenovo-tab-m10-plus-fhd-464-lte-platinum-grey-za5v0080ua/","рекомендує цей товар","Большой и качественный экран и минимальными рамками. IPS матрица, с хорошей цветопередачей. Есть возможность вставить сим карту для интернета. Процессор не самый топ, но продуктивный. Качество звука тоже понравилось. 4 озу для работы хватает","Камера для общения хорошая, а для съемки не очень","кілька тижнів","Планшет хороший, тонкий что хорошо и с хорошим экраном. Батареи хватает на полный день не полной нагрузки. В игры не играю, не скажу как он будет по производительности. Товар качественный, рекомендую"
"Планшет Samsung Galaxy Tab A 8.0 2019 Wi-Fi SM-T290 Black (SM-T290NZKA)","b74ee47aaef45dadfb43c010b5b2fd85","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a-80-2019-wi-fi-sm-t290-black-sm-t290nzka/","рекомендує цей товар","Фирма производитель.Качество сборки.Размеры планшета","Не легко найти фирменный чехол","кілька тижнів","Покупал ребенку для детских игр, ребенок остался доволен, экран не очень маленький и не очень большой, дисплей качественный, картинка глаза не режет и от долгого использования не устают, качество сборки хорошее, задняя крышка металлическая, производительности хватает для основных задач, очень порадовала автономность, батарея держит достаточно долго. Разница между Т-290 и Т-295, в модели T-290 отсутствует слот для сим карты."
"Планшет Samsung Galaxy Tab S2 9.7 (2016) LTE 32Gb Bronze Gold (SM-T819NZDE)","a04b61880e350e7774c4edcb239a74b5","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s2-97-2016-lte-32gb-bronze-gold-sm-t819nzde/","рекомендує цей товар","Тонкий и очень лёгкий, выглядит хорошо. Отличный AMOLED экран с глубоким чёрным цветом и который к тому же меньше жрёт батарею. Хорошие модули LTE и WiFi, что редкость в более современных девайсах нижней и средней ценовой категории. Хорошая автономность. Пластиковая задняя крышка, для меня это плюс - меньше вероятность побить стекло, и значительно проще поменять аккумулятор, когда это уже понадобится. Классическое соотношение сторон 4:3, лучше для браузинга, просмотра документов, книжек и других специфических задач","Тонкий. ) Такой тонкий, что есть опасения его сломать.) Выглядит круто, но не очень практично. Лечится покупкой какого-нибудь хорошего чехла-бампера, что я лично и сделал..Не поддерживает быструю зарядку. Конечно, это не проблема, можно и подождать. Но для аккумулятора такой ёмкости быстрая зарядка была бы иногда востребованной","кілька тижнів","Брал б/ушным, уже был готов к тому, что придётся менять аккумулятор, замеры реальной ёмкости показали, что нынешняя ёмкость в моём экземпляре около 75% номинальной. И процессор произведён по более древнему тех.процессу, чем у модели 2015. Тем не менее, автономность у планшета на высоком уровне, не хуже, чем у предыдущей версии этого планшета. Процессор умеет сильно снижать частоту в фоновом режиме и при работе нетребовательных к производительности приложений. Плюс AMOLED экран, плюс тёмные темы доступные уже во многих приложениях. У меня до него был китайский планшет с батареей бОльшей ёмкости на процессоре Intel Atom, реально работал по времени раза в два меньше. 
Про скорость работы мне судить сложно, в игры не играю, для всех моих задач производительности более, чем достаточно. 
Камеры на любом планшете - лишь бы были, но здесь они относительно хорошие, есть даже Pro режим, которым умеющий человек может что-то вытянуть.
Планшет поддерживает телефонию, при необходимости можно по нему звонить в мобильной сети. Есть, правда, один подвох: если использовать на нём вторую ""симку"" на тот же номер, что и смартфон, операторы, в частности ""Киевстар"", за такую возможность хотят дополнительную абон. плату, Раньше была 50 грн. в месяц, сейчас уже может и больше. Вторая ""симка"" только для интернета уже поднялась с 30 до 50 грн. в месяц. То есть, имеет смысл подумать, нужен ли вам на планшете модуль LTE или нет, можно сэкономить и взять модель без поддержки LTE."
"Планшет Xiaomi Mi Pad 4 4/64GB LTE Rose Gold","b49199e97c066ac549b40e29fb62c2bc","https://hotline.ua/ua/computer-planshety/xiaomi-mi-pad-4-464gb-lte-rose/","рекомендує цей товар","Скорость работы.Компактный дизайн.Snapdragon 660.Звук на андроид 9","Звук на андроид 10-11.Никакущая стоковая прошивка","рік і більше","Даже в 2021-м году вполне актуальный планшет, но установка кастомной прошивки маст хев."
"Планшет HUAWEI MatePad 10.4 LTE 3/32GB Grey","8af09b3d7e07fe48b8111268345f0abc","https://hotline.ua/ua/computer-planshety/huawei-matepad-104-lte-332gb-grey/","рекомендує цей товар","Скорость работы,.+звук,.+очень яркий и насыщенный дисплей,.+шустрый процессор,.+время автономной работы,.+очень тонкий дизайн,.+наличие LTE","Google сервисы","кілька місяців","На таком планшет смотреть фильмы одно удовольствие, звук приятный и сочный, в браузере все работает хорошо и шустро, камера в планшете есть и на том спасибо так как сейчас есть смартфоны которые больше заточены на фото камеру. Рекомендую к приобретению."
"Планшет Hoozo MT232","f0d6394136952e1193a3532a8273cf19","https://hotline.ua/ua/computer-planshety/hoozo-mt232/","рекомендує цей товар","стильный дизайн в золотистом цвете.- не зависает, хорошая скорость работы всех приложений.- длительное время работы аккумулятора.- хорошая фотокамера и множество встроенных фильтров.- все приложения работают корректно","","кілька місяців","Купили в подарок дочери, довольны полностью, качество планшета отличное"
"Планшет ALCATEL 1T 10 (8082) 10.1"" Wi-Fi 1/16GB Premium Black (8082-2AALUA1)","24ad63098f0cfb264088d25947a68986","https://hotline.ua/ua/computer-planshety/alcatel-1t-10-8082-101-wi-fi-116gb-premium-black-8082-2aalua1/","рекомендує цей товар","Экран яркий, и хорошей 10-й диагонали.Неплохая батарея.Низкая цена и достаточно возможностей для инета, видеосвязи и конференций","Очень простая начинка, чисто интернет-планшет, если нужно чтото большее то мимо.Очень мало памяти, это ощущается.Чехол пришлось искать у китайцев и ждать долго","кілька місяців","Внезапно понадобился планшет, старый сломался, а новые от топбрендов стоят 9...10...15 тысяч. Пришлось брать от брендов попроще. Модель 1Т это 10 дюймов, ребенок занимается с нормального расстояния, памяти конечно мало, но зато никаких игрушек. Главное что фронтальная камера для зума и скайпа вполне достойная. И самое главное цена!!! что ты ребенку не обьясняй а все равно эти гаджеты падают и бьется экран. Короче как планшет для учебы мы пока довольны."
"Планшет Samsung Galaxy Tab A7 Lite 3/32GB Wi-Fi Gray (SM-T220NZAA)","c826c89245e4e7f5d14148f30a9e68cb","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a7-lite-wi-fi-332gb-gray-sm-t220nzaa/","рекомендує цей товар","Планшет отлично подходит для серфинга в интернете. Работа заключается в группа вайбера и телеграмма. Отлично подходит для такой работы. Не большой экран что дает компактные размер дает удобство в работе. Часто бываю в селе, то проверить чаты нужно, и загрузить фото, и посмотреть информацию, очень удобно. Он не мощный, простой, без сим карты. ОЗУ хватает 3 гб для работы, памяти для хранения фото хватает, фото не большие. Кроме работы, нет ничего","камеру бы на планшет хорошую, а то иногда нужно сделать фото хорошую, делать на телефон и потом скидывать на планшет","кілька місяців","Простой планшет, ничего особенного в нем нет. Работает довольно быстро, в игры не играю на нем. Работа, фото, иногда ютуб. Мне хватит. Для ребенка и для ютуба хватит. Что понравилось что работает без глюков."
"Планшет Apple iPad Air 2020 Wi-Fi 64GB Space Gray (MYFM2)","85577a3b09ec21a059c065cbf2085f7b","https://hotline.ua/ua/computer-planshety/apple-ipad-air-2020-wi-fi-64gb-space-gray-myfm2/","рекомендує цей товар","Планшет подарили. Работать за ним сложно. Но для досуга или развлечения отлично подойдёт. Хороший и качественный экран с хорошей картинкой. Мощный процессор что делает все задачи быстро. Звук идеальный , смотреть или слушать очень приятно","Не выявил","кілька місяців","Не смотря на размеры, работать удобно. Отлично что оптимизированная ОС. Что позволяет быстро работать и переключатся между приложениями. Автономность для планшета отличная. А для ютуба и почты мне удобно и комфортно. Но работа за ноутбуком все равно удобнее"
"Планшет Samsung Galaxy Tab S5e 4/64GB Wi-Fi Silver (SM-T720NZSA)","5e7106752c768bc9ed135c804803f65f","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s5e-464-wi-fi-silver-sm-t720nzsa/","рекомендує цей товар","Да, в общем, всё понравилось. Каких-то недочетов не вижу, ну пока, по крайней мере. Лёгкий! Носить с собой комфортно. В то же время компактный, легко помещается в походной сумочке (ноутбук 11,6"" не помещался). Экран и звук выше всяких похвал. Да! Чуть не забыл. В коробке обнаружился 5см кабель-переходничок TypeC-аудио3,5мм. Его вставил в разъем TypeC (других нет!) а в другое гнездо - наушники. Всё работает как положено! Поэтому в Bluetooth-наушниках нужды нет","Немного скользкий металлический корпус, держать надо аккуратно, чтоб не уронить. Но я купил сразу чехол-клавиатуру к нему (отдельно. В комплекте нет) , так что эта особенность обнулилась","кілька днів","Ставил всякий софт. Мессенджер Signal на планшет ставиться не захотел, сайт signal.org пишет, что ""это приложение не оптимизировано для такого устройства"". Ну, это минус не планшету, а Сигналу... Вайбер, кстати, зашел как к себе домой.
Работаю, присматриваюсь. Может, еще напишу, попозже."
"Планшет Apple iPad Pro 11 2021 Wi-Fi 128GB Space Gray (MHQR3)","be8492f7df709fdae301c544ca96b837","https://hotline.ua/ua/computer-planshety/apple-ipad-pro-11-2021-wi-fi-128gb-space-gray/","рекомендує цей товар","Это самый мощный планшет в мире до середины сентября 2021).Производительность..Энергоэффективность..Экран","Размер..Адаптер питания попался азиатский, перешёл на зарядку от макбука","кілька днів","Могу сказать с уверенностью что доплатил бы денег и взял 12.9 на М1.
Автономность феноменальная, в Marvel Future Revolution за 3 часа игры на максимальных настройках графики и среднем фреймрейте и максимальной яркости ушло 40% батареи.
Перейдя на него с 12.9 2го поколения мне не хватает размера экрана и нормальной экранной клавиатуры.
Еще один фактор в пользу 12.9 это краштесты в которых видно что новый экран в 12.9 не трескается, а гнется при сильном изгибе. В 11 он трескается при изгибе."
"Планшет Lenovo Tab P11 TB-J606L 4/128GB LTE Slate Grey (ZA7S0012)","9643e6c4cbf8bff31e8eeb5e5f5b950b","https://hotline.ua/ua/computer-planshety/lenovo-tab-p11-lte-4128gb-slate-grey-za7s0012/","рекомендує цей товар","Производитель сделал хороший планшет с большим экраном . Картина хорошая и приятно уделил звук, качество понравилось. Автономность на 12 часов видео хватает. Камера простая как и в большинстве планшетов. Процессор средней мощности но не сильно горячий что хорошо","Цена немного завышена","кілька місяців","Планшет имеет сбалансированный набор параметров. ОЗУ и свой памяти хватит на быструю работу и сохранения контента. Процвести среднего уровня, для игр маловато. Смотреть видео приятно, хорошая картинка и хороший и приятный звук"
