"name","ID","link","recommend","liked","disliked","experience","comment"
"Планшет Samsung Galaxy Tab A 10.1 (2019) T510 2/32GB Wi-Fi Silver (SM-T510NZSD)","3040ee87a29250bfb89945a8e0ab2b2a","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a-101-2019-t510-232gb-wi-fi-silver-sm-t510nzsd/","рекомендує цей товар","Дизайн.- Непоганий екран.- Алюмінієвий корпус.- Тонкі рамки.- Оновився до 11 Андроїду.- Процессор Samsung, а не Медіатек або інше.- Підтримка карти пам'яті.- Легкий та тонкий","Немає швидкої зарядки.- Блок живлення в комплекті слабкий - не користуюсь. .- Камера також не дуже.- З'явився засвіт на матриці (на 1-му фото видно).- Мало ОЗП","рік і більше","Купував в 19-му році малій на день народження. На диво планшет ще живий. Придбав через те, що це був найдешевший 10-дюймовий планшет від Samsung з нормальним процессором та экраном. При цьому підтримував картки пам'яті.
За ці майже 3.5 користування - планшет працює відмінно, не дивлячись на те, що з'явився засвіт на екрані (можливо тому, що мала часто впускала планшет). Плюс комплектна зарядка підходить хіба що часи заряджати. А так мала грає в якісь ігри, дивиться відео як з ютюбу так і завантажені на картку ( під час перельотів це дуже рятувало) чи в браузері, плюс користується месенджерами. Плюс іноді я користуюсь, бо свого планшета не маю.
На зараз, все ж таки, замало оперативки і доведеться скоро планшет міняти. Тоді він перекочує або до мене, або до батька))).
А взагалі, якщо ціна норм - можна на рік-два брати.
Рекомендую."
"Планшет Samsung Galaxy Tab S8 Ultra 14.6 8/128GB Wi-Fi Grey (SM-X900NZAA)","a32fcf64c1efad6b40f4b8bddaca8ea5","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s8-ultra-146-8128gb-wi-fi-grey-sm-x900nzaa/","рекомендує цей товар","Скорость интернета, 5G еще не тестировал..Небыло существенных проблем с прошивкой, так, по мелочам..Отлично подходит для чтения..Выдает объёмный звук что делает из него мобильный мультимедийный центр и соотношение сторон тоже выбрано для фильмов..120 гц в играх очень заметно (только если игра подднрживает","Цены на оригинальные чехлы - чехол клавиатура стоит примерно 320€, это ну прям перебор..Динамики тут для фильмов, хотя и музыку вполне не плохо играют, но только если музыка как фон, а если слушать то лучше хоть какую то переносную колонку..Игры на смартфоны не расчитаны на такую диагональ и совсем редкие игры не выглядят страшно на этом экране","кілька місяців","Покупал как замену смартфону - в офф магазине и получил в подарок бадс про. Если нужно звонить то наушники дают отличный звук и шумодав. А в основном использую для фильмов.
На привыкание к габаритам ушло около 2 месяцев."
"Планшет Samsung Galaxy Tab Active 3 4/64GB LTE Black (SM-T575NZKA)","7c9f2ff5abc641e670f4e8e226339400","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-active-3-464gb-lte-black-sm-t575nzka/","рекомендує цей товар","Дуже","Відсутне те шо не сподобалось","кілька днів","Чудовий апарат, кольори відображае вірно не перепалюе, око не ріже, кольори насичені, дуже вражають, приємно переглядати фото, я навіть побачив нові деталі яких раніше не помічав на своїх фото, працюе усе швидко, приємний на дотик, але трішки важкуватий але майже звик, на всі 100 не навантажував але сумніваюсь що почне гальмувати, дорого ? Та то таке, після того як вмикаеш про то все забуваеш і отримуешь задоволення від користування
Приїхав швидко, вдвічі швидше обіцяного."
"Планшет Samsung Galaxy Tab A7 Lite 4/64GB Wi-Fi Gray (SM-T220NZAF)","1e8be85ab116a07e727759e0002325ca","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a7-lite-wi-fi-464gb-gray-sm-t220nzaf/","рекомендує цей товар","цена, учитываю плюсы.+ андроид 11 станет 12 (обновление до 12-го ожидается в июне 2022), который дает возможность работать с четырьмя окнами одновременно - удобно как в Windows, но экран для 4-х окон маловат, поэтому на каждую половину экрана по окну + 1 малое или 2 малых окна поверх - это оптимально если нужны сразу несколько приложений\вкладок.+ сервисы Samsung.+ стильный внешний вид и форм-фактов - помещается в ладони и не тяжелый.+ быстродействие при веб-серфинге (в игры не играю, но там, судя по обзором нужно выставлять низкую либо среднюю графику чтобы поиграть).+ хорошее звучание моих наушников AKG K371 (могло быть и лучше, если у вас есть усилитель для 32-ом наушников), немного лучше чем эти же наушники звучат через Lumia 650 (тоже бюджетный девайс).+ вход для зарядки - USB Type C (лучше не придумали еще, может только у Apple подобный по качеству).+ громкие динамики (как у ноутбука), причем качество даже приятное, хоть и не хватает баса","За такие деньги можно простить такие серъезные минусы как простенькая камера и простейший экран, но углы обзора у него не такие уж и плохие (бывают гораздо хуже","кілька місяців","Лучше немного доплатить и взять LTE-версию, так как данный планшет удобен в одной руке - как телефон вполне сойдет. Экран ничем не защищен, поэтому сразу покупайте защитное стекло и стилус (удобно, не пожалеете)
В целом доволен, стильный и удобный девайс с экраном для работы и учебы, а фильмы смотреть лучше на устройствах с более качественными экранами и с большим размером"
"Планшет Samsung Galaxy Tab A7 Lite LTE 4/64GB Gray (SM-T225NZAF)","adf9894f1933ece873727fe76728cb71","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a7-lite-lte-464gb-gray-sm-t225nzaf/","рекомендує цей товар","Брендовий. Безглючний. Один із чотирьох варіантів (пам*ять, наявність 4G/LTE). В принципі зрозуміло - це т. зв. ""нішова"" пропозиція для користувачів продукції Samsung..Підтримує швидке заряджання, але(!) - див. ""не сподобалося","Немає швидкої зарядки в комплекті (і це при акумуляторі 5100 мА*г). Неквапливий, - не можна сказати, що аж ""літає","кілька місяців","У коробці лежить звичайний зарядник EP-TA50 на 7,8Вт (5В, 1,55А). Батарея в планшета - 5100 мА*г.
У телефона Samsung Galaxy M22 батарея на 5000 мА*г, але в коробку все ж таки поклали зарядне EP-TA200: це помірно швидка зарядка Adaptive Fast Charging, з режимами 10Вт (5В, 2А) та 15Вт (9В, 1,67А).
Чому такої зарядки немає штатно для цього планшета?"
"Планшет Samsung Galaxy Tab S6 Lite 10.4 4/64GB LTE Gray (SM-P615NZAA)","80a3f596f3ca2e1e736e30472e50ff0d","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s6-lite-104-464gb-lte-gray-sm-p615nzaa/","рекомендує цей товар","хорошо собран.- приятные материалы.- стилус без батареек.- в комплекте дали чехол на магнитах.- долго живёт от батареи","слабый по качеству экран.- камеры низкого качества","рік і більше","Долго выбирал планшет ребёнку. Старый iPad совсем развалился и не тянет новые игры. И вообще, iOs стал раздражать. Искал на андройде. Пересмотрел гору обзоров, статей и т.п. Думал уже купить леново. Но.....самс как-то ближе к телу. Все телефоны самсунговские и телевизоры есть того же производителя. Всё присматривался к S5E. Но цена всё же высока. да и модель не свежая. А тут смотрю на то, чтобы планшета хватило на 3-5 лет. Выбор стал очевиден.
Сразу скажу - экран тут....., как говорят в Одессе - ""Не фонтан"". Углы обзора малы, яркость средняя, картинка не отличается сочностью. Звук, совсем другое дело. Громкий, чёткий, без хрипов на максималке. Перо, без батарейки. И это хорошо. Свою задачу выполняет. Ну не буду я махать в воздухе с криками - ""Левиоса"" и надеяться что что-то взлетит. Батарея - ещё рано говорить. Всего день пользуемся. В подарок дали фирменный чехол. Кстати, не плохой. держится на магнитах.
В челом, покупкой доволен. Дочь обрадовалась и это самое главное."
"Планшет Samsung Galaxy Tab A 9.7 16GB LTE (White) SM-T555NZWA","080f00999ea6908b05cca73655876f7b","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a-9point7-16gb-lte-white-sm-t555nzwa/","рекомендує цей товар","бренд,ціна доступна,якість, сім карту можна ставити,екран 9,7 ,(1024x768), камера 5мп і2мп , блютуз 4,1","","рік і більше","парацює нормально хоч і старенький андроїд 5, присутній зарядний пристрій, в користуванні більше3 років ,гарантія, не возив ц сервіс тому що не потрібно"
"Планшет Samsung Galaxy Tab A 8.0 2019 Wi-Fi SM-T290 Black (SM-T290NZKA)","b74ee47aaef45dadfb43c010b5b2fd85","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a-80-2019-wi-fi-sm-t290-black-sm-t290nzka/","рекомендує цей товар","Фирма производитель.Качество сборки.Размеры планшета","Не легко найти фирменный чехол","кілька тижнів","Покупал ребенку для детских игр, ребенок остался доволен, экран не очень маленький и не очень большой, дисплей качественный, картинка глаза не режет и от долгого использования не устают, качество сборки хорошее, задняя крышка металлическая, производительности хватает для основных задач, очень порадовала автономность, батарея держит достаточно долго. Разница между Т-290 и Т-295, в модели T-290 отсутствует слот для сим карты."
"Планшет Samsung Galaxy Tab S2 9.7 (2016) LTE 32Gb Bronze Gold (SM-T819NZDE)","a04b61880e350e7774c4edcb239a74b5","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s2-97-2016-lte-32gb-bronze-gold-sm-t819nzde/","рекомендує цей товар","Тонкий и очень лёгкий, выглядит хорошо. Отличный AMOLED экран с глубоким чёрным цветом и который к тому же меньше жрёт батарею. Хорошие модули LTE и WiFi, что редкость в более современных девайсах нижней и средней ценовой категории. Хорошая автономность. Пластиковая задняя крышка, для меня это плюс - меньше вероятность побить стекло, и значительно проще поменять аккумулятор, когда это уже понадобится. Классическое соотношение сторон 4:3, лучше для браузинга, просмотра документов, книжек и других специфических задач","Тонкий. ) Такой тонкий, что есть опасения его сломать.) Выглядит круто, но не очень практично. Лечится покупкой какого-нибудь хорошего чехла-бампера, что я лично и сделал..Не поддерживает быструю зарядку. Конечно, это не проблема, можно и подождать. Но для аккумулятора такой ёмкости быстрая зарядка была бы иногда востребованной","кілька тижнів","Брал б/ушным, уже был готов к тому, что придётся менять аккумулятор, замеры реальной ёмкости показали, что нынешняя ёмкость в моём экземпляре около 75% номинальной. И процессор произведён по более древнему тех.процессу, чем у модели 2015. Тем не менее, автономность у планшета на высоком уровне, не хуже, чем у предыдущей версии этого планшета. Процессор умеет сильно снижать частоту в фоновом режиме и при работе нетребовательных к производительности приложений. Плюс AMOLED экран, плюс тёмные темы доступные уже во многих приложениях. У меня до него был китайский планшет с батареей бОльшей ёмкости на процессоре Intel Atom, реально работал по времени раза в два меньше. 
Про скорость работы мне судить сложно, в игры не играю, для всех моих задач производительности более, чем достаточно. 
Камеры на любом планшете - лишь бы были, но здесь они относительно хорошие, есть даже Pro режим, которым умеющий человек может что-то вытянуть.
Планшет поддерживает телефонию, при необходимости можно по нему звонить в мобильной сети. Есть, правда, один подвох: если использовать на нём вторую ""симку"" на тот же номер, что и смартфон, операторы, в частности ""Киевстар"", за такую возможность хотят дополнительную абон. плату, Раньше была 50 грн. в месяц, сейчас уже может и больше. Вторая ""симка"" только для интернета уже поднялась с 30 до 50 грн. в месяц. То есть, имеет смысл подумать, нужен ли вам на планшете модуль LTE или нет, можно сэкономить и взять модель без поддержки LTE."
"Планшет Samsung Galaxy Tab A7 Lite 3/32GB Wi-Fi Gray (SM-T220NZAA)","c826c89245e4e7f5d14148f30a9e68cb","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a7-lite-wi-fi-332gb-gray-sm-t220nzaa/","рекомендує цей товар","Планшет отлично подходит для серфинга в интернете. Работа заключается в группа вайбера и телеграмма. Отлично подходит для такой работы. Не большой экран что дает компактные размер дает удобство в работе. Часто бываю в селе, то проверить чаты нужно, и загрузить фото, и посмотреть информацию, очень удобно. Он не мощный, простой, без сим карты. ОЗУ хватает 3 гб для работы, памяти для хранения фото хватает, фото не большие. Кроме работы, нет ничего","камеру бы на планшет хорошую, а то иногда нужно сделать фото хорошую, делать на телефон и потом скидывать на планшет","кілька місяців","Простой планшет, ничего особенного в нем нет. Работает довольно быстро, в игры не играю на нем. Работа, фото, иногда ютуб. Мне хватит. Для ребенка и для ютуба хватит. Что понравилось что работает без глюков."
"Планшет Samsung Galaxy Tab S5e 4/64GB Wi-Fi Silver (SM-T720NZSA)","5e7106752c768bc9ed135c804803f65f","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s5e-464-wi-fi-silver-sm-t720nzsa/","рекомендує цей товар","Да, в общем, всё понравилось. Каких-то недочетов не вижу, ну пока, по крайней мере. Лёгкий! Носить с собой комфортно. В то же время компактный, легко помещается в походной сумочке (ноутбук 11,6"" не помещался). Экран и звук выше всяких похвал. Да! Чуть не забыл. В коробке обнаружился 5см кабель-переходничок TypeC-аудио3,5мм. Его вставил в разъем TypeC (других нет!) а в другое гнездо - наушники. Всё работает как положено! Поэтому в Bluetooth-наушниках нужды нет","Немного скользкий металлический корпус, держать надо аккуратно, чтоб не уронить. Но я купил сразу чехол-клавиатуру к нему (отдельно. В комплекте нет) , так что эта особенность обнулилась","кілька днів","Ставил всякий софт. Мессенджер Signal на планшет ставиться не захотел, сайт signal.org пишет, что ""это приложение не оптимизировано для такого устройства"". Ну, это минус не планшету, а Сигналу... Вайбер, кстати, зашел как к себе домой.
Работаю, присматриваюсь. Может, еще напишу, попозже."
"Планшет Samsung Galaxy Tab A7 10.4 2020 T505 3/32GB LTE Dark Gray (SM-T505NZAA)","f589939f54055fd7f969b2cd8741790f","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a7-104-2020-t505-332gb-lte-dark-gray-sm-t505nzaa/","рекомендує цей товар","Отличный планшет школьнику у 1 сентябрю. Памяти ОЗУ достаточно для работы и интернета та и даже немного поиграть. Батареи держит хорошо, радует что type-c. Дисплей очень понравился, смотрим ютуб с удовольствием","Пока все Окей","кілька тижнів","Хороший планшет, для простых и обыденных задач отлично подойдёт. Памяти хватит для обычной работы. Камера простая, дисплей очень понравился и звук приятный , по этому можете купить такой планшет"
"Планшет Samsung Galaxy Tab A7 10.4 2020 T500 3/32GB Wi-Fi Dark Gray (SM-T500NZAA)","2be4f964824b22b2026347ac280f47a3","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a7-104-2020-t500-332gb-wi-fi-grey/","рекомендує цей товар","Цена,Размер экрана,Батарея,Процессор,Эргономика,11 Андроид","3ГБ оперативки, странная автояркость и как ни странно - вес.Блок зарядки в комплекте","кілька днів","Отличное сочетание характеристик, хотя конечно 3ГБ оперативки маловато для 2021 года.Но тем не менее в серфинге, просмотре фильмов и ютьюб, простых казуалках этого не заметно. Почти самый свежий андроид на борту, приятный UI. Батарея держит хорошо,в смешанном режиме часов на 8-9 хватает. Очень приятный аппарат, хотя все таки заметно что Самсунг экономил на всем.Чего только стоит зарядка в 1.5A))))))Шнур от зарядки тоже ну ооочень бюджетный, спасибо что хоть type с поставили).В общем для нетребовательного пользователя прекрасный гаджет."
"Планшет Samsung Galaxy Tab A 10.1 32GB Wi-Fi Black (SM-T580NZKE)","516f2d1534d5e257db1e2c099a43ea7c","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a-101-32gb-wi-fi-black-sm-t580nzkexeo/","рекомендує цей товар","Адекватная цена, качество, большой экран","","рік і більше","Хороший планшет от Самсунг. До него был такой же 10-тидюймовый таб 4,прослужил долго и верно, но модель устарела, планшет начал тормозить, было принято решение о замене. Планшет с большим экраном, подходит для работы, мы используем в домашних целях- посмотреть фильм, ребенок играет в игры, удобнее чем на телефоне. Нареканий к качеству работы и сборке нет. Фронтальную камеру хотелось бы повеселее."
"Планшет Samsung Galaxy Tab A7 Lite LTE 4/64GB Gray (SM-T225NZAF)","adf9894f1933ece873727fe76728cb71","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a7-lite-lte-464gb-gray-sm-t225nzaf/","рекомендує цей товар","Покупался на замену моему старому ноутбуку. Для моих задач, почитать что-то, найти рецепт, написать кому-то, посмотреть сериал или фильм, то отличный вариант, автономная работа хорошая, все работает быстро и главное что все красиво показывает на экране, чем на ноутбуке","Камеру бы лучше и звука громче немного","кілька місяців","Планшет хороший и производительный, для меня так точно, использую его часто, и даже играю но в простые игры, все работает прекрасно по этому нареканий на него нет, заряжается довольно быстро. Пользуюсь пару месяцев, довольная Данный товар рекомендую к покупке."
"Планшет Samsung Galaxy Tab A7 10.4 2020 T500 3/32GB Wi-Fi Dark Gray (SM-T500NZAA)","2be4f964824b22b2026347ac280f47a3","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a7-104-2020-t500-332gb-wi-fi-grey/","рекомендує цей товар","дизайн.- материалы корпуса.- время работы.- цена","камера","кілька місяців","Симпатичный, шустрый, заряд держит несколько дней. Можно было бы придраться к камере и экрану, но это не топ девайс. За такие деньги отличный планшет для чтения новостей. Мне нравится."
"Планшет Samsung Galaxy Tab S6 Lite 10.4 4/64GB LTE Blue (SM-P615NZBA)","447a05ec5ce9e88c9b741a5658e8f664","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s6-lite-104-lte-464gb-blue-sm-p615nzba/","рекомендує цей товар","Компактний, портативний, функціональний, надійний, потужний, якісний планшет, олівець для нотаток, малювання","Невиявив негативних якостей планшету","кілька тижнів","Супер зручний та надійний планшет, вартує своїх грошей. Суперпортативних і ефективний гаджет для нотаток. Він оснащений 10,4-дюймовим дисплеєм в тонкому і легкому корпусі, має інтерфейс One UI 2 на основі Android, укомплектований пером S Pen і готовий до роботи. Малювання, навчання, гри – планшет просто створений бути під рукою. Коротко про характеристики: процесор 8 ядер, оперативна пам'ять 4 гігабайта, встроєна пам'ять 64 гігабайта. Інтерфейс підключення Bluetooth, Type-C, Wi-Fi 802.11 a/b/g/n/ac, Роз'єм 3.5 мм. Вбудована камера (фронтальна) 5,0 Мпікс Вбудована камера (тилова) 8,0 Мпікс. рекомендую чудовий планшет"
"Планшет Samsung Galaxy Tab A 8.0 2019 Wi-Fi SM-T290 Black (SM-T290NZKA)","b74ee47aaef45dadfb43c010b5b2fd85","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a-80-2019-wi-fi-sm-t290-black-sm-t290nzka/","рекомендує цей товар","Дизайн.Экран хороший","Цена за бренд больше.Со временем подвисает","рік і більше","Планшет сам по себе хороший, но если нужно что-то для игр, это не подойдет. С эти удобно как навигатор в машине, ютуб посмотреть, поискать что-то в интернете, но если сайт сложный, то может подвисать."
"Планшет Samsung Galaxy Tab A 8.0 2019 SM-T295 LTE 32GB Black (SM-T295NZKA)","aa39018c33d10446bd7971d706e739af","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a-80-2019-lte-sm-t295-black-sm-t295nzka/","рекомендує цей товар","Удобный и практичный планшет. Надёжный южнокорейский бренд","Особых претензий нет","кілька тижнів","Планшет-таблетка от известного и проверенного временем производителя - внешне весьма приятный и довольно-таки практичный гаджет для пользователей любой возрастной категории. Покупали с женой внуку как подарок, но сами мы ""подсели"" на видосики, ютуб и прочие развлекушки... Так что вопрос покупки себе подобного планшета стоит на повестке семейного собрания актуально и безкомпромисно. Факт."
"Планшет Samsung Galaxy Tab S7 Plus 128GB Wi-Fi Silver (SM-T970NZSA)","d8985cf87a9c3fa7c19549837efb4714","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s7-plus-128gb-wi-fi-silver-sm-t970nzsa/","рекомендує цей товар","Понравилось всё: большой и качественный экран, производительность, достаточно как оперативной так и долговременной памяти. Наличие стилуса существенно расширяет возможности. Качественный звук","Цена, нет нормальных чехлов","кілька тижнів","У меня до сих пор живет и здравствует еще Galaxy S (с 2015-го!), но пришла пора все же обновиться. В целом, всем доволен. Особенно, с увеличенным экраном. Именно такого улучшения я ждал все эти годы (ну да, упустил 12"" Note). Обзоров, думаю, в Сети достаточно и более полных чем мой отзыв. 
Единственный... даже не минус, но все же неудобство. Я его взял с фирменным чехлом, тот крепится магнитным способом к верхней половине планшета. Это крепление не самое надежное, есть вероятность, что поднимая планшет, который стоИт в режиме ""книжки"", вы его случайно ""отклеите"" и он начнет свое незапланированное путешествие под действием земной гравитации. 
А в остальном, неистово рекомендую. :)"
"Планшет Samsung Galaxy Tab S5e 4/64GB Wi-Fi Black (SM-T720NZKA)","8ae6174ed6386ab43ac3d7e26131ee8e","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s5e-wi-fi-black-sm-t720nzka/","рекомендує цей товар","Довольно быстрый, очень удобный в использовании .Все программы отлично работают, зум держит долго, игры тянет все","Пока недостатков не нашла в использовании больше чем пол года","кілька місяців",""
"Планшет Samsung Galaxy Tab A 8.0 2019 SM-T290 Wi-Fi 32GB Silver (SM-T290NZSA, SM-T290NZSC)","58aad45fc6dd251ca1216f1d46caebe4","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a-80-2019-wi-fi-sm-t290-silver-sm-t290nzsa/","рекомендує цей товар","Ціна, екран, процесор, непоганий звук, ємність батареї (3400","Трохи слизький в руках, замало оперативки","кілька місяців","Samsung - це завжди Samsung. Так, це планшет не для ігор або ""важкої"" графіки, але за порівняно невелику ціну покупець отримає якісний надійний пристрій. Єдиний, як на мене, суттєвий мінус, полягає в тому, що задня кришка могла б бути і soft touch, бо так як є планшет трохи скользить в руках. Ішних зауважень немає, свідомо купував модель без підтримки sim-картки, тож її відсутність недоліком не вважаю."
"Планшет Samsung Galaxy Tab A7 10.4 2020 T500 3/32GB Wi-Fi Dark Gray (SM-T500NZAA)","2be4f964824b22b2026347ac280f47a3","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a7-104-2020-t500-332gb-wi-fi-grey/","рекомендує цей товар","Чудовий свіжий дизайн, металевий корпус, постійно отримує оновлення системи, One UI 2.5, не дуже тяжкий та товстий щоб носити з собою в сумці або рюкзаку, SD662","Камера початкового сегменту","кілька місяців","Купляв цей планшет як тільки він з'явився в продажу, купляв в ..., мені ще й додали до нього безкоштовно чохол та захисне скло. Чудова річ як медіа пристрій, має на борту снапдрагон 662, не дуже швидка конячка але підійде для використання на кожен день та досить енергоефективний, можна під'єднати блютуз клавіатуру та набирати тексти або робити якісь презентації що я і робив або ж дивитись якісь фільми та серіали в дорозі, або вдома якщо немає ноутбука. Акумулятор тримає на ура, інколи декілька днів не чіпаю планшет а він не розряджається майже, заряджаю його не частіше аніж 1 раз в 2-3 дня з використанням в 4-5 годин в день. Камера взагалі не вражає, може знадобитись тільки якщо потрібно буде щось сфотографувати а телефона під рукою не буде, кажуть що при поганому освітленні не спрацьовує майже розблокування по лицю але я такого не зауважував, розблоковує дуже швидко і майже завжди. Маст хев девайс якщо вам потрібен пристрій для ""поглинання медіа"" (за таку то смішну ціну топ девайс) :)"
"Планшет Samsung Galaxy Tab S7 Plus 256GB Wi-Fi Mystic Black (SM-T970BZKA, SM-T970NZKE)","2db5d9a1a4ad11c1bdac623c588fa3ba","https://hotline.ua/ua/computer-planshety/microsoft-galaxy-tab-s7-plus-256gb-wi-fi-mystic-black/","не рекомендує цей товар","Звук динамиков, экран, функции для просмотра в темноте, возможность удалять стоковые бесполезные приложения","Дактилоскопический датчик, стилус и его функционал, камера, разъём USB, самсунговские фишки, неработающий режим ""защита аккумулятора"", комплектация, немасштабируемость некоторых приложений(opera mini, tubemate) и необходимость их перезапуска для ""во весь экран"" в DEX, полосы на экране при низком уровне яркости","кілька годин","Звук в динамиках-бимба! От столь мелкого и плоского девайса не ожидаешь такого эффекта объёма, чистоты звука и спектра. Даже не напротив, а сбоку, в полутора-метре, ощущается объём. Возможно это ATMOS работает, технодемки ещё не успел опробовать. Экран большой, но вау-эффекта, как динамики не даёт. HDR эффекта, в паре скачанных демо-видео не почувствовал. Стилус, а вернее его кнопка-это фейл. Вслепую, её дольше ищешь, чем ускоряешь работу, пользуясь её функционалом. Софт, для работы с ней, то же не вызывает позитива. Как пример, нельзя задать свои жесты, после каждого сделанного скриншота, он тут же открывается для редакирования, без возможности отключить это. Оболочка рабочего стола куцая, до нельзя. Безальтернативно нужен сторонний лаунчер. Обновления накатываются поочерёдно, а не только самое последнее. Что при мобильном интернете, не комильфо. При этом одни функуци заменяются другими, например: хромкаст заменился на гуглхоум. Переходник с type C, на 3,5мм джек, нужно подбирать, мой, за 160грн не подошёл(пишет ""usb устройство не опознано""). Функция разделения экрана, на несколько приложений работает не интуитивно(нужно в определённом порядке запускать/расставлять). Камера, это фейл №2. При недостаточной освещённости-шумная, замыливает лица, запись видео-только 30к/с. Комплектный USB кабель очень жёсткий. То, что в комплекте зарядное всего на 15Вт, для меня плюс(дольше аккумулятор проживёт(кстати, у планшета есть функция ограничения заряда до 85%(щоб не вибухнув, мабуть) почему нельзя было добавить ограничение и по нижнему пределу, непонятно)). Дактилоскопический датчик-фейл №3. Практически, всегда планшет приходится разблокировать кодом, при том, что я пока даже защитное стекло не устанавливал. И отсканировать можно всего 3 пальца. Распознавание по лицу, та же песня. Покупая ""серый"", в самом дешёвом месте, есть большая вероятность получить не с евро-вилкой, о чём продавцы любезно забывают упомянуть. Писал бы ещё, но здесь лимит на количество знаков."
"Планшет Samsung Galaxy Tab 2 7.0 8GB P3100 White","83c79b6bac725e45f5ad8fdc5015d301","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-2-70-8gb-p3100/","рекомендує цей товар","компактный размер с хорошей батареей, громкие два динамика, из крепкого пластика уже роняли несколько раз","оперативной памяти всего 1гб","рік і більше","Отличный яркий экран с насыщенными цветами, неплохое качество звука, прекрасный дизайн. Отличный коннект со сторонними носителями через USB. Батарея у этого планшета впечатляет своей выносливостью к нагрузкам, после 10 часов игр осталось 9% заряда. Компактный, удобный, небольшого веса, из крепкого пластика - уже проверяли на падение."
"Планшет Samsung Galaxy Tab A7 10.4 2020 T500 3/32GB Wi-Fi Dark Gray (SM-T500NZAA)","2be4f964824b22b2026347ac280f47a3","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-a7-104-2020-t500-332gb-wi-fi-grey/","рекомендує цей товар","Цена, размер экрана, долго живет","Экран устарел, камера фронтальная","кілька місяців","Родителям то что надо. Средняя оценка вышла 3.4, но родителям на экран все равно, разницу с AMOLED не видят.. ну то и норм. Камерой тоже не пользуются, так что тоже норм. Всеми минусами не пользуются, а плюсами - пользуются."
"Планшет Samsung Galaxy Tab S5e 4/64GB Wi-Fi Black (SM-T720NZKA)","8ae6174ed6386ab43ac3d7e26131ee8e","https://hotline.ua/ua/computer-planshety/samsung-galaxy-tab-s5e-wi-fi-black-sm-t720nzka/","рекомендує цей товар","Тонкий, лёгкий, шикарный дисплей, шикарный звук, долго держит заряд, неплохая как для планшет камера, сзади метал, тонкие рамки","Иногда слегка подтормаживает при перелистывании, хотя не критично","кілька днів","Пишу сейчас с него, долго выбирал, думал брать Айпад, но за те же деньги были варианты хуже, толстые рамки, и кнопка снизу.  Впечатления от планшета самые позитивные, его не хочется выпускать из рук. Экран отличный Amoled, 4 динамика фирмы AKG просто нереальный звук, тонкий, даже не верится что такое возможно, металлический корпус приятнее стеклянного (для меня лично). Поддерживает режим DEX с коробки, так же тут полноценный usb 3.1, что позволяет подключить USB хаб и подключить к нему монитор Клаву и мышь, что делает из него почти полноценный комп. Процессор средний по производительности, но мне хватает, потому что с топовым процом планшет уже стоит больше 20 тысяч. Рекомендую для тех, кто хочет качественный планшет с хорошим экраном, звуком и автономностью за приемлемые деньги.
К стати, если важно, он сразу обновился до 10 андроида."
